BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
2061,PLAYER KING,"Purpose is but the slave to memory,",0.42,0.3,0.48,0.2,L,5/10
2062,PLAYER KING,"Of violent birth, but poor validity:",0.42,0.3,0.48,0.2,L,5/10
2063,PLAYER KING,"Which now, like fruit unripe, sticks on the tree,",0.42,0.3,0.48,0.2,L,5/10
2064,PLAYER KING,But fall unshaken when they mellow be.,0.42,0.3,0.48,0.2,L,5/10
2065,PLAYER KING,Most necessary ’tis that we forget,0.42,0.3,0.48,0.2,L,5/10
2066,PLAYER KING,To pay ourselves what to ourselves is debt.,0.42,0.3,0.48,0.2,L,5/10
2067,PLAYER KING,"What to ourselves in passion we propose,",0.42,0.3,0.48,0.2,L,5/10
2068,PLAYER KING,"The passion ending, doth the purpose lose.",0.42,0.3,0.48,0.2,L,5/10
2069,PLAYER KING,The violence of either grief or joy,0.42,0.3,0.48,0.2,L,5/10
2070,PLAYER KING,Their own enactures with themselves destroy.,0.42,0.3,0.48,0.2,L,5/10
2071,PLAYER KING,"Where joy most revels, grief doth most lament;",0.42,0.3,0.48,0.2,L,5/10
2072,PLAYER KING,"Grief joys, joy grieves, on slender accident.",0.42,0.3,0.48,0.2,L,5/10
2073,PLAYER KING,This world is not for aye; nor ’tis not strange,0.42,0.3,0.48,0.2,L,5/10
2074,PLAYER KING,"That even our loves should with our fortunes change,",0.42,0.3,0.48,0.2,L,5/10
2075,PLAYER KING,"For ’tis a question left us yet to prove,",0.42,0.3,0.48,0.2,L,5/10
2076,PLAYER KING,"Whether love lead fortune, or else fortune love.",0.42,0.3,0.48,0.2,L,5/10
2077,PLAYER KING,"The great man down, you mark his favourite flies,",0.42,0.3,0.48,0.2,L,5/10
2078,PLAYER KING,The poor advanc’d makes friends of enemies;,0.42,0.3,0.48,0.2,L,5/10
2079,PLAYER KING,And hitherto doth love on fortune tend:,0.42,0.3,0.48,0.2,L,5/10
2080,PLAYER KING,"For who not needs shall never lack a friend,",0.42,0.3,0.48,0.2,L,5/10
2081,PLAYER KING,"And who in want a hollow friend doth try,",0.42,0.3,0.48,0.2,L,5/10
2082,PLAYER KING,Directly seasons him his enemy.,0.42,0.3,0.48,0.2,L,5/10
2083,PLAYER KING,"But orderly to end where I begun,",0.42,0.3,0.48,0.2,L,5/10
2084,PLAYER KING,Our wills and fates do so contrary run,0.42,0.3,0.47,0.2,L,5/10
2085,PLAYER KING,That our devices still are overthrown.,0.42,0.3,0.47,0.2,L,5/10
2086,PLAYER KING,"Our thoughts are ours, their ends none of our own.",0.42,0.3,0.47,0.2,L,5/10
2087,PLAYER KING,"So think thou wilt no second husband wed,",0.42,0.3,0.47,0.2,L,5/10
2088,PLAYER KING,But die thy thoughts when thy first lord is dead.,0.42,0.3,0.47,0.2,L,5/10
2089,PLAYER QUEEN,"Nor earth to me give food, nor heaven light,",0.42,0.3,0.47,0.7,L,5/10
2090,PLAYER QUEEN,"Sport and repose lock from me day and night,",0.42,0.3,0.47,0.2,L,5/10
2091,PLAYER QUEEN,"To desperation turn my trust and hope,",0.42,0.3,0.47,0.2,L,5/10
2092,PLAYER QUEEN,"An anchor’s cheer in prison be my scope,",0.42,0.3,0.47,0.2,L,5/10
2093,PLAYER QUEEN,"Each opposite that blanks the face of joy,",0.42,0.3,0.47,0.2,L,5/10
2094,PLAYER QUEEN,"Meet what I would have well, and it destroy!",0.42,0.45,0.47,0.2,L,5/10
2095,PLAYER QUEEN,"Both here and hence pursue me lasting strife,",0.42,0.3,0.47,0.2,L,5/10
2096,PLAYER QUEEN,"If, once a widow, ever I be wife.",0.42,0.3,0.47,0.2,L,5/10
2097,PLAYER KING,"’Tis deeply sworn. Sweet, leave me here awhile.",0.42,0.3,0.47,0.7,L,5/10
2098,PLAYER KING,"My spirits grow dull, and fain I would beguile",0.42,0.3,0.47,0.2,L,5/10
2099,PLAYER KING,The tedious day with sleep.,0.42,0.3,0.47,0.2,L,5/10
2100,PLAYER QUEEN,"Sleep rock thy brain,",0.42,0.3,0.47,0.7,L,5/10
2101,PLAYER QUEEN,And never come mischance between us twain.,0.42,0.3,0.47,0.2,L,5/10
2102,HAMLET,"Madam, how like you this play?",0.52,0.5,0.47,0.7,L,4/10
2103,QUEEN,"The lady protests too much, methinks.",0.42,0.3,0.47,0.7,L,5/10
2104,HAMLET,"O, but she’ll keep her word.",0.42,0.3,0.47,0.7,L,5/10
2105,KING,Have you heard the argument? Is there no offence in’t?,0.42,0.7,0.47,0.7,L,5/10
2106,HAMLET,"No, no, they do but jest, poison in jest; no offence i’ th’ world.",0.42,0.3,0.47,0.7,L,5/10
2107,KING,What do you call the play?,0.42,0.5,0.47,0.7,L,5/10
2108,HAMLET,"_The Mousetrap._ Marry, how? Tropically. This play is the image of a",0.42,0.5,0.47,0.7,L,5/10
2109,HAMLET,"murder done in Vienna. Gonzago is the Duke’s name, his wife Baptista:",0.53,0.3,0.47,0.2,L,4/10
2110,HAMLET,you shall see anon; ’tis a knavish piece of work: but what o’ that?,0.43,0.5,0.47,0.2,L,5/10
2111,HAMLET,"Your majesty, and we that have free souls, it touches us not. Let the",0.43,0.3,0.47,0.2,L,5/10
2112,HAMLET,gall’d jade wince; our withers are unwrung.,0.43,0.3,0.47,0.2,L,5/10
2113,HAMLET,Enter Lucianus.,0.43,0.3,0.47,0.2,L,5/10
2114,HAMLET,"This is one Lucianus, nephew to the King.",0.43,0.3,0.47,0.2,L,5/10
2115,OPHELIA,"You are a good chorus, my lord.",0.43,0.3,0.47,0.7,L,5/10
2116,HAMLET,"I could interpret between you and your love, if I could see the puppets",0.43,0.3,0.47,0.7,L,5/10
2117,HAMLET,dallying.,0.43,0.3,0.47,0.2,L,5/10
2118,OPHELIA,"You are keen, my lord, you are keen.",0.43,0.3,0.47,0.7,L,5/10
2119,HAMLET,It would cost you a groaning to take off my edge.,0.43,0.3,0.47,0.7,L,5/10
2120,OPHELIA,"Still better, and worse.",0.43,0.3,0.47,0.7,L,5/10
2121,HAMLET,"So you mistake your husbands.—Begin, murderer. Pox, leave thy damnable",0.53,0.3,0.47,0.7,L,4/10
2122,HAMLET,"faces, and begin. Come, the croaking raven doth bellow for revenge.",0.53,0.3,0.47,0.2,L,4/10
2123,LUCIANUS,"Thoughts black, hands apt, drugs fit, and time agreeing,",0.43,0.3,0.47,0.7,L,5/10
2124,LUCIANUS,"Confederate season, else no creature seeing;",0.43,0.3,0.46,0.2,L,5/10
2125,LUCIANUS,"Thou mixture rank, of midnight weeds collected,",0.43,0.3,0.46,0.2,L,5/10
2126,LUCIANUS,"With Hecate’s ban thrice blasted, thrice infected,",0.43,0.3,0.46,0.2,L,5/10
2127,LUCIANUS,Thy natural magic and dire property,0.43,0.3,0.46,0.2,L,5/10
2128,LUCIANUS,On wholesome life usurp immediately.,0.43,0.3,0.46,0.2,L,5/10
2129,HAMLET,He poisons him i’ th’garden for’s estate. His name’s Gonzago. The story,0.43,0.3,0.46,0.7,L,5/10
2130,HAMLET,"is extant, and written in very choice Italian. You shall see anon how",0.43,0.3,0.46,0.2,L,5/10
2131,HAMLET,the murderer gets the love of Gonzago’s wife.,0.53,0.3,0.46,0.2,L,4/10
2132,OPHELIA,The King rises.,0.43,0.3,0.46,0.7,L,5/10
2133,HAMLET,"What, frighted with false fire?",0.43,0.5,0.46,0.7,L,5/10
2134,QUEEN,How fares my lord?,0.43,0.5,0.46,0.7,L,5/10
2135,POLONIUS,Give o’er the play.,0.43,0.3,0.46,0.7,L,5/10
2136,KING,Give me some light. Away.,0.43,0.3,0.46,0.7,L,5/10
2137,KING,All.,0.43,0.3,0.46,0.2,L,5/10
2138,KING,"Lights, lights, lights.",0.43,0.3,0.46,0.2,L,5/10
2139,HAMLET,"Why, let the strucken deer go weep,",0.43,0.3,0.46,0.7,L,5/10
2140,HAMLET,The hart ungalled play;,0.43,0.3,0.46,0.2,L,5/10
2141,HAMLET,"For some must watch, while some must sleep,",0.43,0.3,0.46,0.2,L,5/10
2142,HAMLET,So runs the world away.,0.43,0.3,0.46,0.2,L,5/10
2143,HAMLET,"Would not this, sir, and a forest of feathers, if the rest of my",0.43,0.3,0.46,0.2,L,5/10
2144,HAMLET,fortunes turn Turk with me; with two Provincial roses on my razed,0.43,0.3,0.46,0.2,L,5/10
2145,HAMLET,"shoes, get me a fellowship in a cry of players, sir?",0.43,0.5,0.46,0.2,L,5/10
2146,HORATIO,Half a share.,0.43,0.3,0.46,0.7,L,5/10
2147,HAMLET,"A whole one, I.",0.43,0.3,0.46,0.7,L,5/10
2148,HAMLET,"For thou dost know, O Damon dear,",0.43,0.3,0.46,0.2,L,5/10
2149,HAMLET,This realm dismantled was,0.43,0.3,0.46,0.2,L,5/10
2150,HAMLET,"Of Jove himself, and now reigns here",0.43,0.3,0.46,0.2,L,5/10
2151,HAMLET,"A very, very—pajock.",0.43,0.3,0.46,0.2,L,5/10
2152,HORATIO,You might have rhymed.,0.43,0.3,0.46,0.7,L,5/10
2153,HAMLET,"O good Horatio, I’ll take the ghost’s word for a thousand pound. Didst",0.43,0.3,0.46,0.7,L,5/10
2154,HAMLET,perceive?,0.43,0.5,0.46,0.2,L,5/10
2155,HORATIO,"Very well, my lord.",0.43,0.3,0.46,0.7,L,5/10
2156,HAMLET,Upon the talk of the poisoning?,0.43,0.5,0.46,0.7,L,5/10
2157,HORATIO,I did very well note him.,0.43,0.3,0.46,0.7,L,5/10
2158,HAMLET,"Ah, ha! Come, some music. Come, the recorders.",0.43,0.45,0.46,0.7,L,5/10
2159,HAMLET,"For if the king like not the comedy,",0.44,0.3,0.46,0.2,L,5/10
2160,HAMLET,"Why then, belike he likes it not, perdie.",0.44,0.3,0.46,0.2,L,5/10
2161,HAMLET,"Come, some music.",0.44,0.3,0.46,0.2,L,5/10
2162,HAMLET,Enter Rosencrantz and Guildenstern.,0.44,0.3,0.46,0.2,L,5/10
2163,GUILDENSTERN,"Good my lord, vouchsafe me a word with you.",0.44,0.3,0.46,0.7,L,5/10
2164,HAMLET,"Sir, a whole history.",0.44,0.3,0.45,0.7,L,5/10
2165,GUILDENSTERN,"The King, sir—",0.44,0.3,0.45,0.7,L,5/10
2166,HAMLET,"Ay, sir, what of him?",0.44,0.5,0.45,0.7,L,5/10
2167,GUILDENSTERN,"Is in his retirement, marvellous distempered.",0.44,0.3,0.45,0.7,L,5/10
2168,HAMLET,"With drink, sir?",0.44,0.5,0.45,0.7,L,5/10
2169,GUILDENSTERN,"No, my lord; rather with choler.",0.44,0.3,0.45,0.7,L,5/10
2170,HAMLET,Your wisdom should show itself more richer to signify this to the,0.44,0.3,0.45,0.7,L,5/10
2171,HAMLET,"doctor, for me to put him to his purgation would perhaps plunge him",0.44,0.3,0.45,0.2,L,5/10
2172,HAMLET,into far more choler.,0.44,0.3,0.45,0.2,L,5/10
2173,GUILDENSTERN,"Good my lord, put your discourse into some frame, and start not so",0.44,0.3,0.45,0.7,L,5/10
2174,GUILDENSTERN,wildly from my affair.,0.44,0.3,0.45,0.2,L,5/10
2175,HAMLET,"I am tame, sir, pronounce.",0.44,0.3,0.45,0.7,L,5/10
2176,GUILDENSTERN,"The Queen your mother, in most great affliction of spirit, hath sent me",0.44,0.3,0.45,0.7,L,5/10
2177,GUILDENSTERN,to you.,0.44,0.3,0.45,0.2,L,5/10
2178,HAMLET,You are welcome.,0.44,0.3,0.45,0.7,L,5/10
2179,GUILDENSTERN,"Nay, good my lord, this courtesy is not of the right breed. If it shall",0.44,0.3,0.45,0.7,L,5/10
2180,GUILDENSTERN,"please you to make me a wholesome answer, I will do your mother’s",0.44,0.3,0.45,0.2,L,5/10
2181,GUILDENSTERN,"commandment; if not, your pardon and my return shall be the end of my",0.44,0.3,0.45,0.2,L,5/10
2182,GUILDENSTERN,business.,0.44,0.3,0.45,0.2,L,5/10
2183,HAMLET,"Sir, I cannot.",0.44,0.3,0.45,0.7,L,5/10
2184,GUILDENSTERN,"What, my lord?",0.44,0.5,0.45,0.7,L,5/10
2185,HAMLET,"Make you a wholesome answer. My wit’s diseased. But, sir, such answer",0.44,0.3,0.45,0.7,L,5/10
2186,HAMLET,"as I can make, you shall command; or rather, as you say, my mother.",0.44,0.3,0.45,0.2,L,5/10
2187,HAMLET,"Therefore no more, but to the matter. My mother, you say,—",0.44,0.3,0.45,0.2,L,5/10
2188,ROSENCRANTZ,Then thus she says: your behaviour hath struck her into amazement and,0.44,0.3,0.45,0.7,L,5/10
2189,ROSENCRANTZ,admiration.,0.44,0.3,0.45,0.2,L,5/10
2190,HAMLET,"O wonderful son, that can so stonish a mother! But is there no sequel",0.44,0.45,0.45,0.7,L,5/10
2191,HAMLET,at the heels of this mother’s admiration?,0.44,0.5,0.45,0.2,L,5/10
2192,ROSENCRANTZ,She desires to speak with you in her closet ere you go to bed.,0.44,0.3,0.45,0.7,L,5/10
2193,HAMLET,"We shall obey, were she ten times our mother. Have you any further",0.44,0.3,0.45,0.7,L,5/10
2194,HAMLET,trade with us?,0.44,0.5,0.45,0.2,L,5/10
2195,ROSENCRANTZ,"My lord, you once did love me.",0.44,0.3,0.45,0.7,L,5/10
2196,HAMLET,"And so I do still, by these pickers and stealers.",0.44,0.3,0.45,0.7,L,5/10
2197,ROSENCRANTZ,"Good my lord, what is your cause of distemper? You do surely bar the",0.44,0.5,0.45,0.7,L,5/10
2198,ROSENCRANTZ,door upon your own liberty if you deny your griefs to your friend.,0.44,0.3,0.45,0.2,L,5/10
2199,HAMLET,"Sir, I lack advancement.",0.44,0.3,0.45,0.7,L,5/10
2200,ROSENCRANTZ,"How can that be, when you have the voice of the King himself for your",0.44,0.3,0.45,0.7,L,5/10
2201,ROSENCRANTZ,succession in Denmark?,0.44,0.5,0.45,0.2,L,5/10
2202,HAMLET,"Ay, sir, but while the grass grows—the proverb is something musty.",0.44,0.3,0.45,0.7,L,5/10
2203,HAMLET,Re-enter the Players with recorders.,0.44,0.3,0.44,0.2,L,5/10
2204,HAMLET,"O, the recorders. Let me see one.—To withdraw with you, why do you go",0.44,0.3,0.44,0.2,L,5/10
2205,HAMLET,"about to recover the wind of me, as if you would drive me into a toil?",0.44,0.5,0.44,0.2,L,5/10
2206,GUILDENSTERN,"O my lord, if my duty be too bold, my love is too unmannerly.",0.44,0.3,0.44,0.7,L,5/10
2207,HAMLET,I do not well understand that. Will you play upon this pipe?,0.44,0.5,0.44,0.7,L,5/10
2208,GUILDENSTERN,"My lord, I cannot.",0.45,0.3,0.44,0.7,L,5/10
2209,HAMLET,I pray you.,0.45,0.3,0.44,0.7,L,5/10
2210,GUILDENSTERN,"Believe me, I cannot.",0.45,0.3,0.44,0.7,L,5/10
2211,HAMLET,I do beseech you.,0.45,0.3,0.44,0.7,L,5/10
2212,GUILDENSTERN,"I know no touch of it, my lord.",0.45,0.3,0.44,0.7,L,5/10
2213,HAMLET,’Tis as easy as lying: govern these ventages with your finger and,0.45,0.3,0.44,0.7,L,5/10
2214,HAMLET,"thumb, give it breath with your mouth, and it will discourse most",0.45,0.3,0.44,0.2,L,5/10
2215,HAMLET,"eloquent music. Look you, these are the stops.",0.45,0.3,0.44,0.2,L,5/10
2216,GUILDENSTERN,But these cannot I command to any utterance of harmony. I have not the,0.45,0.3,0.44,0.7,L,5/10
2217,GUILDENSTERN,skill.,0.55,0.3,0.44,0.2,L,4/10
2218,HAMLET,"Why, look you now, how unworthy a thing you make of me! You would play",0.45,0.45,0.44,0.7,L,5/10
2219,HAMLET,upon me; you would seem to know my stops; you would pluck out the heart,0.45,0.3,0.44,0.2,L,5/10
2220,HAMLET,of my mystery; you would sound me from my lowest note to the top of my,0.45,0.3,0.44,0.2,L,5/10
2221,HAMLET,"compass; and there is much music, excellent voice, in this little",0.45,0.3,0.44,0.2,L,5/10
2222,HAMLET,"organ, yet cannot you make it speak. ’Sblood, do you think I am easier",0.55,0.3,0.44,0.2,L,4/10
2223,HAMLET,"to be played on than a pipe? Call me what instrument you will, though",0.45,0.5,0.44,0.2,L,5/10
2224,HAMLET,"you can fret me, you cannot play upon me.",0.45,0.3,0.44,0.2,L,5/10
2225,HAMLET,Enter Polonius.,0.45,0.3,0.44,0.2,L,5/10
2226,HAMLET,"God bless you, sir.",0.45,0.3,0.44,0.2,L,5/10
2227,POLONIUS,"My lord, the Queen would speak with you, and presently.",0.45,0.3,0.44,0.7,L,5/10
2228,HAMLET,Do you see yonder cloud that’s almost in shape of a camel?,0.45,0.5,0.44,0.7,L,5/10
2229,POLONIUS,"By the mass, and ’tis like a camel indeed.",0.45,0.3,0.44,0.7,L,5/10
2230,HAMLET,Methinks it is like a weasel.,0.45,0.3,0.44,0.7,L,5/10
2231,POLONIUS,It is backed like a weasel.,0.45,0.3,0.44,0.7,L,5/10
2232,HAMLET,Or like a whale.,0.45,0.3,0.44,0.7,L,5/10
2233,POLONIUS,Very like a whale.,0.45,0.3,0.44,0.7,L,5/10
2234,HAMLET,Then will I come to my mother by and by.—They fool me to the top of my,0.45,0.3,0.44,0.7,L,5/10
2235,HAMLET,bent.—I will come by and by.,0.45,0.3,0.44,0.2,L,5/10
2236,POLONIUS,I will say so.,0.45,0.3,0.44,0.7,L,5/10
2237,HAMLET,"By and by is easily said. Leave me, friends.",0.45,0.3,0.44,0.7,L,5/10
2238,HAMLET,"’Tis now the very witching time of night,",0.45,0.3,0.44,0.2,L,5/10
2239,HAMLET,"When churchyards yawn, and hell itself breathes out",0.45,0.3,0.44,0.2,L,5/10
2240,HAMLET,"Contagion to this world. Now could I drink hot blood,",0.55,0.3,0.44,0.2,L,4/10
2241,HAMLET,And do such bitter business as the day,0.45,0.3,0.44,0.2,L,5/10
2242,HAMLET,"Would quake to look on. Soft now, to my mother.",0.45,0.3,0.44,0.2,L,5/10
2243,HAMLET,"O heart, lose not thy nature; let not ever",0.45,0.3,0.43,0.2,L,5/10
2244,HAMLET,The soul of Nero enter this firm bosom:,0.45,0.3,0.43,0.2,L,5/10
2245,HAMLET,"Let me be cruel, not unnatural.",0.45,0.3,0.43,0.2,L,5/10
2246,HAMLET,"I will speak daggers to her, but use none;",0.45,0.3,0.43,0.2,L,5/10
2247,HAMLET,My tongue and soul in this be hypocrites.,0.45,0.3,0.43,0.2,L,5/10
2248,HAMLET,"How in my words somever she be shent,",0.45,0.3,0.43,0.2,L,5/10
2249,HAMLET,"To give them seals never, my soul, consent.",0.45,0.3,0.43,0.2,L,5/10
2250,SCENE III,A room in the Castle.,0.45,0.3,0.43,0.7,L,5/10
2251,SCENE III,"Enter King, Rosencrantz and Guildenstern.",0.45,0.3,0.43,0.2,L,5/10
2252,KING,"I like him not, nor stands it safe with us",0.45,0.3,0.43,0.7,L,5/10
2253,KING,"To let his madness range. Therefore prepare you,",0.55,0.3,0.43,0.2,L,4/10
2254,KING,"I your commission will forthwith dispatch,",0.45,0.3,0.43,0.2,L,5/10
2255,KING,And he to England shall along with you.,0.45,0.3,0.43,0.2,L,5/10
2256,KING,The terms of our estate may not endure,0.45,0.3,0.43,0.2,L,5/10
2257,KING,Hazard so near us as doth hourly grow,0.45,0.3,0.43,0.2,L,5/10
2258,KING,Out of his lunacies.,0.46,0.3,0.43,0.2,L,5/10
2259,GUILDENSTERN,We will ourselves provide.,0.46,0.3,0.43,0.7,L,5/10
2260,GUILDENSTERN,Most holy and religious fear it is,0.46,0.3,0.43,0.2,L,5/10
2261,GUILDENSTERN,To keep those many many bodies safe,0.46,0.3,0.43,0.2,L,5/10
2262,GUILDENSTERN,That live and feed upon your Majesty.,0.46,0.3,0.43,0.2,L,5/10
2263,ROSENCRANTZ,The single and peculiar life is bound,0.46,0.3,0.43,0.7,L,5/10
2264,ROSENCRANTZ,"With all the strength and armour of the mind,",0.46,0.3,0.43,0.2,L,5/10
2265,ROSENCRANTZ,To keep itself from ’noyance; but much more,0.46,0.3,0.43,0.2,L,5/10
2266,ROSENCRANTZ,That spirit upon whose weal depend and rest,0.46,0.3,0.43,0.2,L,5/10
2267,ROSENCRANTZ,The lives of many. The cease of majesty,0.46,0.3,0.43,0.2,L,5/10
2268,ROSENCRANTZ,Dies not alone; but like a gulf doth draw,0.46,0.3,0.43,0.2,L,5/10
2269,ROSENCRANTZ,What’s near it with it. It is a massy wheel,0.46,0.3,0.43,0.2,L,5/10
2270,ROSENCRANTZ,"Fix’d on the summit of the highest mount,",0.46,0.3,0.43,0.2,L,5/10
2271,ROSENCRANTZ,To whose huge spokes ten thousand lesser things,0.46,0.3,0.43,0.2,L,5/10
2272,ROSENCRANTZ,"Are mortis’d and adjoin’d; which when it falls,",0.46,0.3,0.43,0.2,L,5/10
2273,ROSENCRANTZ,"Each small annexment, petty consequence,",0.46,0.3,0.43,0.2,L,5/10
2274,ROSENCRANTZ,Attends the boist’rous ruin. Never alone,0.46,0.3,0.43,0.2,L,5/10
2275,ROSENCRANTZ,"Did the King sigh, but with a general groan.",0.46,0.3,0.43,0.2,L,5/10
2276,KING,"Arm you, I pray you, to this speedy voyage;",0.46,0.3,0.43,0.7,L,5/10
2277,KING,"For we will fetters put upon this fear,",0.46,0.3,0.43,0.2,L,5/10
2278,KING,Which now goes too free-footed.,0.46,0.3,0.43,0.2,L,5/10
2279,KING,ROSENCRANTZ and GUILDENSTERN.,0.46,0.3,0.43,0.2,L,5/10
2280,KING,We will haste us.,0.46,0.3,0.43,0.2,L,5/10
2281,KING,Enter Polonius.,0.46,0.3,0.43,0.2,L,5/10
2282,POLONIUS,"My lord, he’s going to his mother’s closet.",0.46,0.3,0.43,0.7,L,5/10
2283,POLONIUS,Behind the arras I’ll convey myself,0.46,0.3,0.42,0.2,L,5/10
2284,POLONIUS,"To hear the process. I’ll warrant she’ll tax him home,",0.46,0.3,0.42,0.2,L,5/10
2285,POLONIUS,"And as you said, and wisely was it said,",0.46,0.3,0.42,0.2,L,5/10
2286,POLONIUS,"’Tis meet that some more audience than a mother,",0.46,0.3,0.42,0.2,L,5/10
2287,POLONIUS,"Since nature makes them partial, should o’erhear",0.46,0.3,0.42,0.2,L,5/10
2288,POLONIUS,"The speech of vantage. Fare you well, my liege,",0.46,0.3,0.42,0.2,L,5/10
2289,POLONIUS,"I’ll call upon you ere you go to bed,",0.46,0.3,0.42,0.2,L,5/10
2290,POLONIUS,And tell you what I know.,0.46,0.3,0.42,0.2,L,5/10
2291,KING,"Thanks, dear my lord.",0.46,0.3,0.42,0.7,L,5/10
2292,KING,"O, my offence is rank, it smells to heaven;",0.46,0.3,0.42,0.2,L,5/10
2293,KING,"It hath the primal eldest curse upon’t,—",0.46,0.3,0.42,0.2,L,5/10
2294,KING,"A brother’s murder! Pray can I not,",0.56,0.45,0.42,0.2,L,4/10
2295,KING,Though inclination be as sharp as will:,0.46,0.3,0.42,0.2,L,5/10
2296,KING,"My stronger guilt defeats my strong intent,",0.46,0.3,0.42,0.2,L,5/10
2297,KING,"And, like a man to double business bound,",0.46,0.3,0.42,0.2,L,5/10
2298,KING,"I stand in pause where I shall first begin,",0.46,0.3,0.42,0.2,L,5/10
2299,KING,And both neglect. What if this cursed hand,0.56,0.3,0.42,0.2,L,4/10
2300,KING,"Were thicker than itself with brother’s blood,",0.56,0.3,0.42,0.2,L,4/10
2301,KING,Is there not rain enough in the sweet heavens,0.46,0.3,0.42,0.2,L,5/10
2302,KING,To wash it white as snow? Whereto serves mercy,0.46,0.5,0.42,0.2,L,5/10
2303,KING,But to confront the visage of offence?,0.46,0.5,0.42,0.2,L,5/10
2304,KING,"And what’s in prayer but this twofold force,",0.46,0.3,0.42,0.2,L,5/10
2305,KING,"To be forestalled ere we come to fall,",0.46,0.3,0.42,0.2,L,5/10
2306,KING,Or pardon’d being down? Then I’ll look up.,0.46,0.5,0.42,0.2,L,5/10
2307,KING,"My fault is past. But O, what form of prayer",0.47,0.3,0.42,0.2,L,5/10
2308,KING,Can serve my turn? Forgive me my foul murder!,0.57,0.65,0.42,0.2,L,4/10
2309,KING,That cannot be; since I am still possess’d,0.47,0.3,0.42,0.2,L,5/10
2310,KING,"Of those effects for which I did the murder,—",0.57,0.3,0.42,0.2,L,4/10
2311,KING,"My crown, mine own ambition, and my queen.",0.47,0.3,0.42,0.2,L,5/10
2312,KING,May one be pardon’d and retain th’offence?,0.47,0.5,0.42,0.2,L,5/10
2313,KING,In the corrupted currents of this world,0.47,0.3,0.42,0.2,L,5/10
2314,KING,"Offence’s gilded hand may shove by justice,",0.47,0.3,0.42,0.2,L,5/10
2315,KING,And oft ’tis seen the wicked prize itself,0.47,0.3,0.42,0.2,L,5/10
2316,KING,Buys out the law. But ’tis not so above;,0.47,0.3,0.42,0.2,L,5/10
2317,KING,"There is no shuffling, there the action lies",0.47,0.3,0.42,0.2,L,5/10
2318,KING,"In his true nature, and we ourselves compell’d",0.47,0.3,0.42,0.2,L,5/10
2319,KING,"Even to the teeth and forehead of our faults,",0.47,0.3,0.42,0.2,L,5/10
2320,KING,To give in evidence. What then? What rests?,0.47,0.7,0.42,0.2,L,5/10
2321,KING,Try what repentance can. What can it not?,0.47,0.5,0.42,0.2,L,5/10
2322,KING,"Yet what can it, when one cannot repent?",0.47,0.5,0.41,0.2,L,5/10
2323,KING,O wretched state! O bosom black as death!,0.57,0.6,0.41,0.2,L,4/10
2324,KING,"O limed soul, that struggling to be free,",0.47,0.3,0.41,0.2,L,5/10
2325,KING,"Art more engag’d! Help, angels! Make assay:",0.47,0.6,0.41,0.2,L,5/10
2326,KING,"Bow, stubborn knees; and heart with strings of steel,",0.47,0.3,0.41,0.2,L,5/10
2327,KING,Be soft as sinews of the new-born babe.,0.47,0.3,0.41,0.2,L,5/10
2328,KING,All may be well.,0.47,0.3,0.41,0.2,L,5/10
2329,KING,Enter Hamlet.,0.47,0.3,0.41,0.2,L,5/10
2330,HAMLET,"Now might I do it pat, now he is praying.",0.47,0.3,0.41,0.7,L,5/10
2331,HAMLET,And now I’ll do’t. And so he goes to heaven;,0.47,0.3,0.41,0.2,L,5/10
2332,HAMLET,And so am I reveng’d. That would be scann’d:,0.47,0.3,0.41,0.2,L,5/10
2333,HAMLET,"A villain kills my father, and for that",0.57,0.3,0.41,0.2,L,4/10
2334,HAMLET,"I, his sole son, do this same villain send",0.47,0.3,0.41,0.2,L,5/10
2335,HAMLET,"To heaven. O, this is hire and salary, not revenge.",0.57,0.3,0.41,0.2,L,4/10
2336,HAMLET,"He took my father grossly, full of bread,",0.47,0.3,0.41,0.2,L,5/10
2337,HAMLET,"With all his crimes broad blown, as flush as May;",0.47,0.3,0.41,0.2,L,5/10
2338,HAMLET,"And how his audit stands, who knows save heaven?",0.47,0.5,0.41,0.2,L,5/10
2339,HAMLET,"But in our circumstance and course of thought,",0.47,0.3,0.41,0.2,L,5/10
2340,HAMLET,"’Tis heavy with him. And am I then reveng’d,",0.47,0.3,0.41,0.2,L,5/10
2341,HAMLET,"To take him in the purging of his soul,",0.47,0.3,0.41,0.2,L,5/10
2342,HAMLET,When he is fit and season’d for his passage? No.,0.47,0.5,0.41,0.2,L,5/10
2343,HAMLET,"Up, sword, and know thou a more horrid hent:",0.47,0.3,0.41,0.2,L,5/10
2344,HAMLET,"When he is drunk asleep; or in his rage,",0.47,0.3,0.41,0.2,L,5/10
2345,HAMLET,"Or in th’incestuous pleasure of his bed,",0.47,0.3,0.41,0.2,L,5/10
2346,HAMLET,"At gaming, swearing; or about some act",0.47,0.3,0.41,0.2,L,5/10
2347,HAMLET,"That has no relish of salvation in’t,",0.47,0.3,0.41,0.2,L,5/10
2348,HAMLET,"Then trip him, that his heels may kick at heaven,",0.47,0.3,0.41,0.2,L,5/10
2349,HAMLET,And that his soul may be as damn’d and black,0.47,0.3,0.41,0.2,L,5/10
