BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
2153,OEDIPUS,"Of thousands, if his heart be leal and true.",0.34,0.3,0.58,0.2,L,6/10
2154,OEDIPUS,"So to your work with speed, but leave me not",0.34,0.3,0.58,0.2,L,6/10
2155,OEDIPUS,Untended; for this frame is all too week,0.34,0.3,0.58,0.2,L,6/10
2156,OEDIPUS,To move without the help of guiding hand.,0.34,0.3,0.58,0.2,L,6/10
2157,ISMENE,"Then I will go perform these rites, but where",0.34,0.3,0.58,0.7,L,6/10
2158,ISMENE,"To find the spot, this have I yet to learn.",0.34,0.3,0.58,0.2,L,6/10
2159,CHORUS,"Beyond this grove; if thou hast need of aught,",0.34,0.3,0.58,0.7,L,6/10
2160,CHORUS,The guardian of the close will lend his aid.,0.34,0.3,0.58,0.2,L,6/10
2161,ISMENE,"I go, and thou, Antigone, meanwhile",0.34,0.3,0.58,0.7,L,6/10
2162,ISMENE,Must guard our father. In a parent’s cause,0.34,0.3,0.58,0.2,L,6/10
2163,ISMENE,"Toil, if there be toil, is of no account.",0.34,0.3,0.58,0.2,L,6/10
2164,CHORUS,"Ill it is, stranger, to awake",0.34,0.3,0.58,0.7,L,6/10
2165,CHORUS,"Pain that long since has ceased to ache,",0.34,0.3,0.58,0.2,L,6/10
2166,CHORUS,And yet I fain would hear—,0.34,0.3,0.58,0.2,L,6/10
2167,OEDIPUS,What thing?,0.34,0.5,0.57,0.7,L,6/10
2168,CHORUS,Thy tale of cruel suffering,0.34,0.3,0.57,0.7,L,6/10
2169,CHORUS,"For which no cure was found,",0.34,0.3,0.57,0.2,L,6/10
2170,CHORUS,The fate that held thee bound.,0.34,0.3,0.57,0.2,L,6/10
2171,OEDIPUS,O bid me not (as guest I claim,0.34,0.3,0.57,0.7,L,6/10
2172,OEDIPUS,This grace) expose my shame.,0.34,0.3,0.57,0.2,L,6/10
2173,CHORUS,"The tale is bruited far and near,",0.34,0.3,0.57,0.7,L,6/10
2174,CHORUS,And echoes still from ear to ear.,0.34,0.3,0.57,0.2,L,6/10
2175,CHORUS,"The truth, I fain would hear.",0.34,0.3,0.57,0.2,L,6/10
2176,OEDIPUS,Ah me!,0.34,0.45,0.57,0.7,L,6/10
2177,CHORUS,I prithee yield.,0.34,0.3,0.57,0.7,L,6/10
2178,OEDIPUS,Ah me!,0.34,0.45,0.57,0.7,L,6/10
2179,CHORUS,"Grant my request, I granted all to thee.",0.34,0.3,0.57,0.7,L,6/10
2180,OEDIPUS,"Know then I suffered ills most vile, but none",0.34,0.3,0.57,0.7,L,6/10
2181,CHORUS,Say how.,0.34,0.3,0.57,0.7,L,6/10
2182,OEDIPUS,The State around,0.34,0.3,0.57,0.7,L,6/10
2183,OEDIPUS,An all unwitting bridegroom bound,0.34,0.3,0.57,0.2,L,6/10
2184,OEDIPUS,An impious marriage chain;,0.34,0.3,0.57,0.2,L,6/10
2185,OEDIPUS,That was my bane.,0.34,0.3,0.57,0.2,L,6/10
2186,CHORUS,Didst thou in sooth then share,0.34,0.3,0.57,0.7,L,6/10
2187,CHORUS,A bed incestuous with her that bare—,0.34,0.3,0.57,0.2,L,6/10
2188,OEDIPUS,"It stabs me like a sword,",0.34,0.3,0.57,0.7,L,6/10
2189,OEDIPUS,"That two-edged word,",0.34,0.3,0.57,0.2,L,6/10
2190,OEDIPUS,"O stranger, but these maids—my own—",0.34,0.3,0.57,0.2,L,6/10
2191,CHORUS,Say on.,0.34,0.3,0.57,0.7,L,6/10
2192,OEDIPUS,"Two daughters, curses twain.",0.34,0.3,0.57,0.7,L,6/10
2193,CHORUS,Oh God!,0.34,0.45,0.57,0.7,L,6/10
2194,OEDIPUS,Sprang from the wife and mother’s travail-pain.,0.34,0.3,0.57,0.7,L,6/10
2195,CHORUS,"What, then thy offspring are at once—",0.34,0.3,0.57,0.7,L,6/10
2196,OEDIPUS,Too true.,0.34,0.3,0.57,0.7,L,6/10
2197,OEDIPUS,Their father’s very sister’s too.,0.34,0.3,0.57,0.2,L,6/10
2198,CHORUS,Oh horror!,0.34,0.45,0.57,0.7,L,6/10
2199,OEDIPUS,Horrors from the boundless deep,0.35,0.3,0.57,0.7,L,6/10
2200,OEDIPUS,Back on my soul in refluent surges sweep.,0.35,0.3,0.57,0.2,L,6/10
2201,CHORUS,Thou hast endured—,0.35,0.3,0.57,0.7,L,6/10
2202,OEDIPUS,Intolerable woe.,0.35,0.3,0.57,0.7,L,6/10
2203,CHORUS,And sinned—,0.35,0.3,0.57,0.7,L,6/10
2204,OEDIPUS,I sinned not.,0.35,0.3,0.57,0.7,L,6/10
2205,CHORUS,How so?,0.35,0.5,0.57,0.7,L,6/10
2206,OEDIPUS,I served the State; would I had never won,0.35,0.3,0.57,0.7,L,6/10
2207,OEDIPUS,That graceless grace by which I was undone.,0.35,0.3,0.57,0.2,L,6/10
2208,CHORUS,"And next, unhappy man, thou hast shed blood?",0.45,0.5,0.57,0.7,L,5/10
2209,OEDIPUS,Must ye hear more?,0.35,0.5,0.57,0.7,L,6/10
2210,CHORUS,A father’s?,0.35,0.5,0.57,0.7,L,6/10
2211,OEDIPUS,Flood on flood,0.35,0.3,0.57,0.7,L,6/10
2212,OEDIPUS,Whelms me; that word’s a second mortal blow.,0.35,0.3,0.57,0.2,L,6/10
2213,CHORUS,Murderer!,0.45,0.45,0.57,0.7,L,5/10
2214,OEDIPUS,"Yes, a murderer, but know—",0.45,0.3,0.57,0.7,L,5/10
2215,CHORUS,What canst thou plead?,0.35,0.5,0.57,0.7,L,6/10
2216,OEDIPUS,A plea of justice.,0.35,0.3,0.57,0.7,L,6/10
2217,CHORUS,How?,0.35,0.5,0.57,0.7,L,6/10
2218,OEDIPUS,I slew who else would me have slain;,0.35,0.3,0.56,0.7,L,6/10
2219,OEDIPUS,"I slew without intent,",0.35,0.3,0.56,0.2,L,6/10
2220,OEDIPUS,"A wretch, but innocent",0.35,0.3,0.56,0.2,L,6/10
2221,OEDIPUS,"In the law’s eye, I stand, without a stain.",0.35,0.3,0.56,0.2,L,6/10
2222,CHORUS,"Behold our sovereign, Theseus, Aegeus’ son,",0.35,0.3,0.56,0.7,L,6/10
2223,CHORUS,Comes at thy summons to perform his part.,0.35,0.3,0.56,0.2,L,6/10
2224,THESEUS,Oft had I heard of thee in times gone by—,0.35,0.3,0.56,0.7,L,6/10
2225,THESEUS,The bloody mutilation of thine eyes—,0.45,0.3,0.56,0.2,L,5/10
2226,THESEUS,"And therefore know thee, son of Laius.",0.35,0.3,0.56,0.2,L,6/10
2227,THESEUS,All that I lately gathered on the way,0.35,0.3,0.56,0.2,L,6/10
2228,THESEUS,Made my conjecture doubly sure; and now,0.45,0.3,0.56,0.2,L,5/10
2229,THESEUS,Thy garb and that marred visage prove to me,0.35,0.3,0.56,0.2,L,6/10
2230,THESEUS,"That thou art he. So pitying thine estate,",0.35,0.3,0.56,0.2,L,6/10
2231,THESEUS,"Most ill-starred Oedipus, I fain would know",0.35,0.3,0.56,0.2,L,6/10
2232,THESEUS,"What is the suit ye urge on me and Athens,",0.35,0.3,0.56,0.2,L,6/10
2233,THESEUS,Thou and the helpless maiden at thy side.,0.35,0.3,0.56,0.2,L,6/10
2234,THESEUS,Declare it; dire indeed must be the tale,0.35,0.3,0.56,0.2,L,6/10
2235,THESEUS,"Whereat _I_ should recoil. I too was reared,",0.35,0.3,0.56,0.2,L,6/10
2236,THESEUS,"Like thee, in exile, and in foreign lands",0.35,0.3,0.56,0.2,L,6/10
2237,THESEUS,"Wrestled with many perils, no man more.",0.35,0.3,0.56,0.2,L,6/10
2238,THESEUS,Wherefore no alien in adversity,0.35,0.3,0.56,0.2,L,6/10
2239,THESEUS,"Shall seek in vain my succor, nor shalt thou;",0.35,0.3,0.56,0.2,L,6/10
2240,THESEUS,"I know myself a mortal, and my share",0.35,0.3,0.56,0.2,L,6/10
2241,THESEUS,In what the morrow brings no more than thine.,0.35,0.3,0.56,0.2,L,6/10
2242,OEDIPUS,"Theseus, thy words so apt, so generous",0.35,0.3,0.56,0.7,L,6/10
2243,OEDIPUS,"So comfortable, need no long reply",0.35,0.3,0.56,0.2,L,6/10
2244,OEDIPUS,"Both who I am and of what lineage sprung,",0.35,0.3,0.56,0.2,L,6/10
2245,OEDIPUS,"And from what land I came, thou hast declared.",0.35,0.3,0.56,0.2,L,6/10
2246,OEDIPUS,So without prologue I may utter now,0.35,0.3,0.56,0.2,L,6/10
2247,OEDIPUS,"My brief petition, and the tale is told.",0.35,0.3,0.56,0.2,L,6/10
2248,THESEUS,"Say on, and tell me what I fain would learn.",0.35,0.3,0.56,0.7,L,6/10
2249,OEDIPUS,"I come to offer thee this woe-worn frame,",0.35,0.3,0.56,0.7,L,6/10
2250,OEDIPUS,A gift not fair to look on; yet its worth,0.35,0.3,0.56,0.2,L,6/10
2251,OEDIPUS,More precious far than any outward show.,0.35,0.3,0.56,0.2,L,6/10
2252,THESEUS,What profit dost thou proffer to have brought?,0.35,0.5,0.56,0.7,L,6/10
2253,OEDIPUS,"Hereafter thou shalt learn, not yet, methinks.",0.35,0.3,0.56,0.7,L,6/10
2254,THESEUS,When may we hope to reap the benefit?,0.35,0.5,0.56,0.7,L,6/10
2255,OEDIPUS,When I am dead and thou hast buried me.,0.35,0.3,0.56,0.7,L,6/10
2256,THESEUS,Thou cravest life’s last service; all before—,0.35,0.3,0.56,0.7,L,6/10
2257,THESEUS,Is it forgotten or of no account?,0.35,0.5,0.56,0.2,L,6/10
2258,OEDIPUS,"Yea, the last boon is warrant for the rest.",0.35,0.3,0.56,0.7,L,6/10
2259,THESEUS,The grace thou cravest then is small indeed.,0.35,0.3,0.56,0.7,L,6/10
2260,OEDIPUS,"Nay, weigh it well; the issue is not slight.",0.35,0.3,0.56,0.7,L,6/10
2261,THESEUS,Thou meanest that betwixt thy sons and me?,0.35,0.5,0.56,0.7,L,6/10
2262,OEDIPUS,"Prince, they would fain convey me back to Thebes.",0.36,0.3,0.56,0.7,L,6/10
2263,THESEUS,"If there be no compulsion, then methinks",0.36,0.3,0.56,0.7,L,6/10
2264,THESEUS,To rest in banishment befits not thee.,0.36,0.3,0.56,0.2,L,6/10
2265,OEDIPUS,"Nay, when _I_ wished it _they_ would not consent.",0.36,0.3,0.56,0.7,L,6/10
2266,THESEUS,For shame! such temper misbecomes the faller.,0.36,0.45,0.56,0.7,L,6/10
2267,OEDIPUS,"Chide if thou wilt, but first attend my plea.",0.36,0.3,0.56,0.7,L,6/10
2268,THESEUS,"Say on, I wait full knowledge ere I judge.",0.36,0.3,0.56,0.7,L,6/10
2269,OEDIPUS,"O Theseus, I have suffered wrongs on wrongs.",0.36,0.3,0.55,0.7,L,6/10
2270,THESEUS,Wouldst tell the old misfortune of thy race?,0.36,0.5,0.55,0.7,L,6/10
2271,OEDIPUS,"No, that has grown a byword throughout Greece.",0.36,0.3,0.55,0.7,L,6/10
2272,THESEUS,What then can be this more than mortal grief?,0.36,0.5,0.55,0.7,L,6/10
2273,OEDIPUS,My case stands thus; by my own flesh and blood,0.46,0.3,0.55,0.7,L,5/10
2274,OEDIPUS,"I was expelled my country, and can ne’er",0.36,0.3,0.55,0.2,L,6/10
2275,OEDIPUS,"Thither return again, a parricide.",0.36,0.3,0.55,0.2,L,6/10
2276,THESEUS,Why fetch thee home if thou must needs obey.,0.36,0.3,0.55,0.7,L,6/10
2277,THESEUS,What are they threatened by the oracle?,0.36,0.5,0.55,0.2,L,6/10
2278,OEDIPUS,Destruction that awaits them in this land.,0.36,0.3,0.55,0.7,L,6/10
2279,THESEUS,What can beget ill blood ’twixt them and me?,0.46,0.5,0.55,0.7,L,5/10
2280,OEDIPUS,"Dear son of Aegeus, to the gods alone",0.36,0.3,0.55,0.7,L,6/10
2281,OEDIPUS,Is given immunity from eld and death;,0.46,0.3,0.55,0.2,L,5/10
2282,OEDIPUS,But nothing else escapes all-ruinous time.,0.36,0.3,0.55,0.2,L,6/10
2283,OEDIPUS,"Earth’s might decays, the might of men decays,",0.36,0.3,0.55,0.2,L,6/10
2284,OEDIPUS,"Honor grows cold, dishonor flourishes,",0.36,0.3,0.55,0.2,L,6/10
2285,OEDIPUS,"There is no constancy ’twixt friend and friend,",0.36,0.3,0.55,0.2,L,6/10
2286,OEDIPUS,"Or city and city; be it soon or late,",0.36,0.3,0.55,0.2,L,6/10
2287,OEDIPUS,"Sweet turns to bitter, hate once more to love.",0.36,0.3,0.55,0.2,L,6/10
2288,OEDIPUS,If now ’tis sunshine betwixt Thebes and thee,0.36,0.3,0.55,0.2,L,6/10
2289,OEDIPUS,"And not a cloud, Time in his endless course",0.36,0.3,0.55,0.2,L,6/10
2290,OEDIPUS,"Gives birth to endless days and nights, wherein",0.36,0.3,0.55,0.2,L,6/10
2291,OEDIPUS,The merest nothing shall suffice to cut,0.36,0.3,0.55,0.2,L,6/10
2292,OEDIPUS,With serried spears your bonds of amity.,0.36,0.3,0.55,0.2,L,6/10
2293,OEDIPUS,Then shall my slumbering and buried corpse,0.36,0.3,0.55,0.2,L,6/10
2294,OEDIPUS,"In its cold grave drink their warm life-blood up,",0.46,0.3,0.55,0.2,L,5/10
2295,OEDIPUS,If Zeus be Zeus and Phoebus still speak true.,0.36,0.3,0.55,0.2,L,6/10
2296,OEDIPUS,No more: ’tis ill to tear aside the veil,0.36,0.3,0.55,0.2,L,6/10
2297,OEDIPUS,Of mysteries; let me cease as I began:,0.36,0.3,0.55,0.2,L,6/10
2298,OEDIPUS,"Enough if thou wilt keep thy plighted troth,",0.36,0.3,0.55,0.2,L,6/10
2299,OEDIPUS,Then shall thou ne’er complain that Oedipus,0.36,0.3,0.55,0.2,L,6/10
2300,OEDIPUS,"Proved an unprofitable and thankless guest,",0.36,0.3,0.55,0.2,L,6/10
2301,OEDIPUS,Except the gods themselves shall play me false.,0.36,0.3,0.55,0.2,L,6/10
2302,CHORUS,"The man, my lord, has from the very first",0.36,0.3,0.55,0.7,L,6/10
2303,CHORUS,Declared his power to offer to our land,0.36,0.3,0.55,0.2,L,6/10
2304,CHORUS,These and like benefits.,0.36,0.3,0.55,0.2,L,6/10
2305,THESEUS,Who could reject,0.36,0.3,0.55,0.7,L,6/10
2306,THESEUS,The proffered amity of such a friend?,0.36,0.5,0.55,0.2,L,6/10
2307,THESEUS,"First, he can claim the hospitality",0.36,0.3,0.55,0.2,L,6/10
2308,THESEUS,To which by mutual contract we stand pledged:,0.36,0.3,0.55,0.2,L,6/10
2309,THESEUS,"Next, coming here, a suppliant to the gods,",0.36,0.3,0.55,0.2,L,6/10
2310,THESEUS,He pays full tribute to the State and me;,0.36,0.3,0.55,0.2,L,6/10
2311,THESEUS,"His favors therefore never will I spurn,",0.36,0.3,0.55,0.2,L,6/10
2312,THESEUS,But grant him the full rights of citizen;,0.36,0.3,0.55,0.2,L,6/10
2313,THESEUS,"And, if it suits the stranger here to bide,",0.36,0.3,0.55,0.2,L,6/10
2314,THESEUS,"I place him in your charge, or if he please",0.36,0.3,0.55,0.2,L,6/10
2315,THESEUS,"Rather to come with me—choose, Oedipus,",0.36,0.3,0.55,0.2,L,6/10
2316,THESEUS,Which of the two thou wilt. Thy choice is mine.,0.36,0.3,0.55,0.2,L,6/10
2317,OEDIPUS,"Zeus, may the blessing fall on men like these!",0.36,0.45,0.55,0.7,L,6/10
2318,THESEUS,What dost thou then decide—to come with me?,0.36,0.5,0.55,0.7,L,6/10
2319,OEDIPUS,"Yea, were it lawful—but ’tis rather here—",0.36,0.3,0.55,0.7,L,6/10
2320,THESEUS,What wouldst thou here? I shall not thwart thy wish.,0.36,0.5,0.54,0.7,L,6/10
2321,OEDIPUS,Here shall I vanquish those who cast me forth.,0.36,0.3,0.54,0.7,L,6/10
2322,THESEUS,Then were thy presence here a boon indeed.,0.36,0.3,0.54,0.7,L,6/10
2323,OEDIPUS,"Such shall it prove, if thou fulfill’st thy pledge.",0.36,0.3,0.54,0.7,L,6/10
2324,THESEUS,Fear not for me; I shall not play thee false.,0.36,0.3,0.54,0.7,L,6/10
2325,OEDIPUS,No need to back thy promise with an oath.,0.36,0.3,0.54,0.7,L,6/10
2326,THESEUS,An oath would be no surer than my word.,0.37,0.3,0.54,0.7,L,6/10
2327,OEDIPUS,How wilt thou act then?,0.37,0.5,0.54,0.7,L,6/10
2328,THESEUS,What is it thou fear’st?,0.37,0.5,0.54,0.7,L,6/10
2329,OEDIPUS,My foes will come—,0.37,0.3,0.54,0.7,L,6/10
2330,THESEUS,Our friends will look to that.,0.37,0.3,0.54,0.7,L,6/10
2331,OEDIPUS,But if thou leave me?,0.37,0.5,0.54,0.7,L,6/10
2332,THESEUS,Teach me not my duty.,0.37,0.3,0.54,0.7,L,6/10
2333,OEDIPUS,’Tis fear constrains me.,0.37,0.3,0.54,0.7,L,6/10
2334,THESEUS,_My_ soul knows no fear!,0.37,0.45,0.54,0.7,L,6/10
2335,OEDIPUS,Thou knowest not what threats—,0.37,0.3,0.54,0.7,L,6/10
2336,THESEUS,I know that none,0.37,0.3,0.54,0.7,L,6/10
2337,THESEUS,Shall hale thee hence in my despite. Such threats,0.37,0.3,0.54,0.2,L,6/10
2338,THESEUS,"Vented in anger oft, are blusterers,",0.37,0.3,0.54,0.2,L,6/10
2339,THESEUS,"An idle breath, forgot when sense returns.",0.37,0.3,0.54,0.2,L,6/10
2340,THESEUS,"And for thy foemen, though their words were brave,",0.37,0.3,0.54,0.2,L,6/10
2341,THESEUS,"Boasting to bring thee back, they are like to find",0.37,0.3,0.54,0.2,L,6/10
2342,THESEUS,The seas between us wide and hard to sail.,0.37,0.3,0.54,0.2,L,6/10
2343,THESEUS,"Such my firm purpose, but in any case",0.37,0.3,0.54,0.2,L,6/10
2344,THESEUS,"Take heart, since Phoebus sent thee here. My name,",0.37,0.3,0.54,0.2,L,6/10
2345,THESEUS,"Though I be distant, warrants thee from harm.",0.37,0.3,0.54,0.2,L,6/10
2346,CHORUS,"Thou hast come to a steed-famed land for rest,",0.37,0.3,0.54,0.7,L,6/10
2347,CHORUS,"O stranger worn with toil,",0.37,0.3,0.54,0.2,L,6/10
2348,CHORUS,To a land of all lands the goodliest,0.37,0.3,0.54,0.2,L,6/10
2349,CHORUS,Colonus’ glistening soil.,0.37,0.3,0.54,0.2,L,6/10
2350,CHORUS,"’Tis the haunt of the clear-voiced nightingale,",0.37,0.3,0.54,0.2,L,6/10
2351,CHORUS,"Who hid in her bower, among",0.37,0.3,0.54,0.2,L,6/10
2352,CHORUS,"The wine-dark ivy that wreathes the vale,",0.37,0.3,0.54,0.2,L,6/10
2353,CHORUS,Trilleth her ceaseless song;,0.37,0.3,0.54,0.2,L,6/10
2354,CHORUS,"And she loves, where the clustering berries nod",0.37,0.3,0.54,0.2,L,6/10
2355,CHORUS,"O’er a sunless, windless glade,",0.37,0.3,0.54,0.2,L,6/10
2356,CHORUS,"The spot by no mortal footstep trod,",0.37,0.3,0.54,0.2,L,6/10
2357,CHORUS,"The pleasance kept for the Bacchic god,",0.37,0.3,0.54,0.2,L,6/10
2358,CHORUS,Where he holds each night his revels wild,0.37,0.3,0.54,0.2,L,6/10
2359,CHORUS,With the nymphs who fostered the lusty child.,0.37,0.3,0.54,0.2,L,6/10
2360,CHORUS,And fed each morn by the pearly dew,0.37,0.3,0.54,0.2,L,6/10
2361,CHORUS,"The starred narcissi shine,",0.37,0.3,0.54,0.2,L,6/10
2362,CHORUS,And a wreath with the crocus’ golden hue,0.37,0.3,0.54,0.2,L,6/10
2363,CHORUS,For the Mother and Daughter twine.,0.37,0.3,0.54,0.2,L,6/10
2364,CHORUS,And never the sleepless fountains cease,0.37,0.3,0.54,0.2,L,6/10
2365,CHORUS,"That feed Cephisus’ stream,",0.37,0.3,0.54,0.2,L,6/10
2366,CHORUS,"But they swell earth’s bosom with quick increase,",0.37,0.3,0.54,0.2,L,6/10
2367,CHORUS,And their wave hath a crystal gleam.,0.37,0.3,0.54,0.2,L,6/10
2368,CHORUS,And the Muses’ quire will never disdain,0.37,0.3,0.54,0.2,L,6/10
2369,CHORUS,"To visit this heaven-favored plain,",0.37,0.3,0.54,0.2,L,6/10
2370,CHORUS,Nor the Cyprian queen of the golden rein.,0.37,0.3,0.54,0.2,L,6/10
2371,CHORUS,"And here there grows, unpruned, untamed,",0.37,0.3,0.53,0.2,L,6/10
2372,CHORUS,"Terror to foemen’s spear,",0.37,0.3,0.53,0.2,L,6/10
2373,CHORUS,"A tree in Asian soil unnamed,",0.37,0.3,0.53,0.2,L,6/10
2374,CHORUS,"By Pelops’ Dorian isle unclaimed,",0.37,0.3,0.53,0.2,L,6/10
2375,CHORUS,Self-nurtured year by year;,0.37,0.3,0.53,0.2,L,6/10
2376,CHORUS,’Tis the grey-leaved olive that feeds our boys;,0.37,0.3,0.53,0.2,L,6/10
2377,CHORUS,Nor youth nor withering age destroys,0.37,0.3,0.53,0.2,L,6/10
2378,CHORUS,The plant that the Olive Planter tends,0.37,0.3,0.53,0.2,L,6/10
2379,CHORUS,And the Grey-eyed Goddess herself defends.,0.37,0.3,0.53,0.2,L,6/10
2380,CHORUS,"Yet another gift, of all gifts the most",0.37,0.3,0.53,0.2,L,6/10
2381,CHORUS,"Prized by our fatherland, we boast—",0.37,0.3,0.53,0.2,L,6/10
2382,CHORUS,"The might of the horse, the might of the sea;",0.37,0.3,0.53,0.2,L,6/10
2383,CHORUS,"Our fame, Poseidon, we owe to thee,",0.37,0.3,0.53,0.2,L,6/10
2384,CHORUS,"Son of Kronos, our king divine,",0.37,0.3,0.53,0.2,L,6/10
2385,CHORUS,Who in these highways first didst fit,0.37,0.3,0.53,0.2,L,6/10
2386,CHORUS,For the mouth of horses the iron bit;,0.37,0.3,0.53,0.2,L,6/10
2387,CHORUS,Thou too hast taught us to fashion meet,0.37,0.3,0.53,0.2,L,6/10
2388,CHORUS,"For the arm of the rower the oar-blade fleet,",0.37,0.3,0.53,0.2,L,6/10
2389,CHORUS,Swift as the Nereids’ hundred feet,0.37,0.3,0.53,0.2,L,6/10
2390,CHORUS,As they dance along the brine.,0.38,0.3,0.53,0.2,L,6/10
2391,ANTIGONE,"Oh land extolled above all lands, ’tis now",0.38,0.3,0.53,0.7,L,6/10
2392,ANTIGONE,For thee to make these glorious titles good.,0.38,0.3,0.53,0.2,L,6/10
2393,OEDIPUS,"Why this appeal, my daughter?",0.38,0.5,0.53,0.7,L,6/10
2394,ANTIGONE,"Father, lo!",0.38,0.45,0.53,0.7,L,6/10
2395,ANTIGONE,Creon approaches with his company.,0.38,0.3,0.53,0.2,L,6/10
2396,OEDIPUS,"Fear not, it shall be so; if we are old,",0.38,0.3,0.53,0.7,L,6/10
2397,OEDIPUS,This country’s vigor has no touch of age.,0.38,0.3,0.53,0.2,L,6/10
2398,CREON,"Burghers, my noble friends, ye take alarm",0.38,0.3,0.53,0.7,L,6/10
2399,CREON,"At my approach (I read it in your eyes),",0.38,0.3,0.53,0.2,L,6/10
2400,CREON,Fear nothing and refrain from angry words.,0.38,0.3,0.53,0.2,L,6/10
2401,CREON,"I come with no ill purpose; I am old,",0.38,0.3,0.53,0.2,L,6/10
2402,CREON,"And know the city whither I am come,",0.38,0.3,0.53,0.2,L,6/10
2403,CREON,Without a peer amongst the powers of Greece.,0.38,0.3,0.53,0.2,L,6/10
2404,CREON,It was by reason of my years that I,0.38,0.3,0.53,0.2,L,6/10
2405,CREON,Was chosen to persuade your guest and bring,0.38,0.3,0.53,0.2,L,6/10
2406,CREON,Him back to Thebes; not the delegate,0.38,0.3,0.53,0.2,L,6/10
2407,CREON,"Of one man, but commissioned by the State,",0.38,0.3,0.53,0.2,L,6/10
2408,CREON,"Since of all Thebans I have most bewailed,",0.38,0.3,0.53,0.2,L,6/10
2409,CREON,"Being his kinsman, his most grievous woes.",0.38,0.3,0.53,0.2,L,6/10
2410,CREON,"O listen to me, luckless Oedipus,",0.38,0.3,0.53,0.2,L,6/10
2411,CREON,Come home! The whole Cadmeian people claim,0.38,0.45,0.53,0.2,L,6/10
2412,CREON,"With right to have thee back, I most of all,",0.38,0.3,0.53,0.2,L,6/10
2413,CREON,For most of all (else were I vile indeed),0.38,0.3,0.53,0.2,L,6/10
2414,CREON,"I mourn for thy misfortunes, seeing thee",0.38,0.3,0.53,0.2,L,6/10
2415,CREON,"An aged outcast, wandering on and on,",0.38,0.3,0.53,0.2,L,6/10
2416,CREON,A beggar with one handmaid for thy stay.,0.38,0.3,0.53,0.2,L,6/10
2417,CREON,Ah! who had e’er imagined she could fall,0.38,0.45,0.53,0.2,L,6/10
2418,CREON,"To such a depth of misery as this,",0.38,0.3,0.53,0.2,L,6/10
2419,CREON,"To tend in penury thy stricken frame,",0.38,0.3,0.53,0.2,L,6/10
2420,CREON,"A virgin ripe for wedlock, but unwed,",0.38,0.3,0.53,0.2,L,6/10
2421,CREON,A prey for any wanton ravisher?,0.38,0.5,0.53,0.2,L,6/10
2422,CREON,Seems it not cruel this reproach I cast,0.38,0.3,0.52,0.2,L,6/10
2423,CREON,On thee and on myself and all the race?,0.38,0.5,0.52,0.2,L,6/10
2424,CREON,"Aye, but an open shame cannot be hid.",0.38,0.3,0.52,0.2,L,6/10
2425,CREON,"Hide it, O hide it, Oedipus, thou canst.",0.38,0.3,0.52,0.2,L,6/10
2426,CREON,"O, by our fathers’ gods, consent I pray;",0.38,0.3,0.52,0.2,L,6/10
2427,CREON,"Come back to Thebes, come to thy father’s home,",0.38,0.3,0.52,0.2,L,6/10
2428,CREON,"Bid Athens, as is meet, a fond farewell;",0.38,0.3,0.52,0.2,L,6/10
2429,CREON,Thebes thy old foster-mother claims thee first.,0.38,0.3,0.52,0.2,L,6/10
2430,OEDIPUS,"O front of brass, thy subtle tongue would twist",0.38,0.3,0.52,0.7,L,6/10
2431,OEDIPUS,To thy advantage every plea of right,0.38,0.3,0.52,0.2,L,6/10
2432,OEDIPUS,"Why try thy arts on me, why spread again",0.38,0.3,0.52,0.2,L,6/10
2433,OEDIPUS,Toils where ’twould gall me sorest to be snared?,0.38,0.5,0.52,0.2,L,6/10
2434,OEDIPUS,"In old days when by self-wrought woes distraught,",0.38,0.3,0.52,0.2,L,6/10
2435,OEDIPUS,"I yearned for exile as a glad release,",0.38,0.3,0.52,0.2,L,6/10
2436,OEDIPUS,Thy will refused the favor then I craved.,0.38,0.3,0.52,0.2,L,6/10
2437,OEDIPUS,"But when my frenzied grief had spent its force,",0.38,0.3,0.52,0.2,L,6/10
2438,OEDIPUS,"And I was fain to taste the sweets of home,",0.38,0.3,0.52,0.2,L,6/10
2439,OEDIPUS,"Then thou wouldst thrust me from my country, then",0.38,0.3,0.52,0.2,L,6/10
2440,OEDIPUS,These ties of kindred were by thee ignored;,0.38,0.3,0.52,0.2,L,6/10
2441,OEDIPUS,And now again when thou behold’st this State,0.38,0.3,0.52,0.2,L,6/10
2442,OEDIPUS,"And all its kindly people welcome me,",0.38,0.3,0.52,0.2,L,6/10
2443,OEDIPUS,"Thou seek’st to part us, wrapping in soft words",0.38,0.3,0.52,0.2,L,6/10
2444,OEDIPUS,Hard thoughts. And yet what pleasure canst thou find,0.38,0.3,0.52,0.2,L,6/10
2445,OEDIPUS,In forcing friendship on unwilling foes?,0.38,0.5,0.52,0.2,L,6/10
2446,OEDIPUS,Suppose a man refused to grant some boon,0.38,0.3,0.52,0.2,L,6/10
2447,OEDIPUS,"When you importuned him, and afterwards",0.38,0.3,0.52,0.2,L,6/10
2448,OEDIPUS,"When you had got your heart’s desire, consented,",0.38,0.3,0.52,0.2,L,6/10
2449,OEDIPUS,"Granting a grace from which all grace had fled,",0.38,0.3,0.52,0.2,L,6/10
