BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
1266,MACBETH,And play the humble host.,0.41,0.3,0.49,0.2,L,5/10
1267,MACBETH,"Our hostess keeps her state; but, in best time,",0.41,0.3,0.49,0.2,L,5/10
1268,MACBETH,We will require her welcome.,0.41,0.3,0.49,0.2,L,5/10
1269,LADY MACBETH,"Pronounce it for me, sir, to all our friends;",0.41,0.3,0.49,0.7,L,5/10
1270,LADY MACBETH,For my heart speaks they are welcome.,0.41,0.3,0.49,0.2,L,5/10
1271,LADY MACBETH,Enter first Murderer to the door.,0.51,0.3,0.49,0.2,L,4/10
1272,MACBETH,"See, they encounter thee with their hearts’ thanks.",0.41,0.3,0.49,0.7,L,5/10
1273,MACBETH,Both sides are even: here I’ll sit i’ th’ midst.,0.41,0.3,0.49,0.2,L,5/10
1274,MACBETH,Be large in mirth; anon we’ll drink a measure,0.41,0.3,0.49,0.2,L,5/10
1275,MACBETH,The table round. There’s blood upon thy face.,0.51,0.3,0.49,0.2,L,4/10
1276,MURDERER,’Tis Banquo’s then.,0.41,0.3,0.49,0.7,L,5/10
1277,MACBETH,’Tis better thee without than he within.,0.41,0.3,0.49,0.7,L,5/10
1278,MACBETH,Is he dispatch’d?,0.41,0.5,0.49,0.2,L,5/10
1279,MURDERER,"My lord, his throat is cut. That I did for him.",0.41,0.3,0.49,0.7,L,5/10
1280,MACBETH,Thou art the best o’ th’ cut-throats;,0.41,0.3,0.49,0.7,L,5/10
1281,MACBETH,Yet he’s good that did the like for Fleance:,0.41,0.3,0.49,0.2,L,5/10
1282,MACBETH,"If thou didst it, thou art the nonpareil.",0.41,0.3,0.49,0.2,L,5/10
1283,MURDERER,"Most royal sir,",0.41,0.3,0.49,0.7,L,5/10
1284,MURDERER,Fleance is ’scap’d.,0.41,0.3,0.49,0.2,L,5/10
1285,MACBETH,Then comes my fit again: I had else been perfect;,0.41,0.3,0.49,0.7,L,5/10
1286,MACBETH,"Whole as the marble, founded as the rock,",0.41,0.3,0.48,0.2,L,5/10
1287,MACBETH,As broad and general as the casing air:,0.41,0.3,0.48,0.2,L,5/10
1288,MACBETH,"But now I am cabin’d, cribb’d, confin’d, bound in",0.41,0.3,0.48,0.2,L,5/10
1289,MACBETH,To saucy doubts and fears. But Banquo’s safe?,0.41,0.5,0.48,0.2,L,5/10
1290,MURDERER,"Ay, my good lord. Safe in a ditch he bides,",0.41,0.3,0.48,0.7,L,5/10
1291,MURDERER,With twenty trenched gashes on his head;,0.41,0.3,0.48,0.2,L,5/10
1292,MURDERER,The least a death to nature.,0.51,0.3,0.48,0.2,L,4/10
1293,MACBETH,Thanks for that.,0.41,0.3,0.48,0.7,L,5/10
1294,MACBETH,There the grown serpent lies; the worm that’s fled,0.41,0.3,0.48,0.2,L,5/10
1295,MACBETH,"Hath nature that in time will venom breed,",0.41,0.3,0.48,0.2,L,5/10
1296,MACBETH,No teeth for th’ present.—Get thee gone; tomorrow,0.42,0.3,0.48,0.2,L,5/10
1297,MACBETH,"We’ll hear, ourselves, again.",0.42,0.3,0.48,0.2,L,5/10
1298,LADY MACBETH,"My royal lord,",0.42,0.3,0.48,0.7,L,5/10
1299,LADY MACBETH,You do not give the cheer: the feast is sold,0.42,0.3,0.48,0.2,L,5/10
1300,LADY MACBETH,"That is not often vouch’d, while ’tis a-making,",0.42,0.3,0.48,0.2,L,5/10
1301,LADY MACBETH,’Tis given with welcome. To feed were best at home;,0.42,0.3,0.48,0.2,L,5/10
1302,LADY MACBETH,From thence the sauce to meat is ceremony;,0.42,0.3,0.48,0.2,L,5/10
1303,LADY MACBETH,Meeting were bare without it.,0.42,0.3,0.48,0.2,L,5/10
1304,LADY MACBETH,"The Ghost of Banquo rises, and sits in Macbeth’s place.",0.42,0.3,0.48,0.2,L,5/10
1305,MACBETH,Sweet remembrancer!—,0.42,0.45,0.48,0.7,L,5/10
1306,MACBETH,"Now, good digestion wait on appetite,",0.42,0.3,0.48,0.2,L,5/10
1307,MACBETH,And health on both!,0.42,0.45,0.48,0.2,L,5/10
1308,LENNOX,May’t please your Highness sit.,0.42,0.3,0.48,0.7,L,5/10
1309,MACBETH,"Here had we now our country’s honour roof’d,",0.42,0.3,0.48,0.7,L,5/10
1310,MACBETH,Were the grac’d person of our Banquo present;,0.42,0.3,0.48,0.2,L,5/10
1311,MACBETH,Who may I rather challenge for unkindness,0.42,0.3,0.47,0.2,L,5/10
1312,MACBETH,Than pity for mischance!,0.42,0.45,0.47,0.2,L,5/10
1313,ROSS,"His absence, sir,",0.42,0.3,0.47,0.7,L,5/10
1314,ROSS,Lays blame upon his promise. Please’t your Highness,0.42,0.3,0.47,0.2,L,5/10
1315,ROSS,To grace us with your royal company?,0.42,0.5,0.47,0.2,L,5/10
1316,MACBETH,The table’s full.,0.42,0.3,0.47,0.7,L,5/10
1317,LENNOX,"Here is a place reserv’d, sir.",0.42,0.3,0.47,0.7,L,5/10
1318,MACBETH,Where?,0.42,0.5,0.47,0.7,L,5/10
1319,LENNOX,"Here, my good lord. What is’t that moves your Highness?",0.42,0.5,0.47,0.7,L,5/10
1320,MACBETH,Which of you have done this?,0.42,0.5,0.47,0.7,L,5/10
1321,LORDS,"What, my good lord?",0.42,0.5,0.47,0.7,L,5/10
1322,MACBETH,Thou canst not say I did it. Never shake,0.42,0.3,0.47,0.7,L,5/10
1323,MACBETH,Thy gory locks at me.,0.42,0.3,0.47,0.2,L,5/10
1324,ROSS,"Gentlemen, rise; his Highness is not well.",0.42,0.3,0.47,0.7,L,5/10
1325,LADY MACBETH,"Sit, worthy friends. My lord is often thus,",0.42,0.3,0.47,0.7,L,5/10
1326,LADY MACBETH,"And hath been from his youth: pray you, keep seat;",0.42,0.3,0.47,0.2,L,5/10
1327,LADY MACBETH,The fit is momentary; upon a thought,0.43,0.3,0.47,0.2,L,5/10
1328,LADY MACBETH,"He will again be well. If much you note him,",0.43,0.3,0.47,0.2,L,5/10
1329,LADY MACBETH,"You shall offend him, and extend his passion.",0.43,0.3,0.47,0.2,L,5/10
1330,LADY MACBETH,"Feed, and regard him not.—Are you a man?",0.43,0.5,0.47,0.2,L,5/10
1331,MACBETH,"Ay, and a bold one, that dare look on that",0.43,0.3,0.47,0.7,L,5/10
1332,MACBETH,Which might appal the devil.,0.43,0.3,0.47,0.2,L,5/10
1333,LADY MACBETH,O proper stuff!,0.43,0.45,0.47,0.7,L,5/10
1334,LADY MACBETH,This is the very painting of your fear:,0.43,0.3,0.47,0.2,L,5/10
1335,LADY MACBETH,"This is the air-drawn dagger which you said,",0.43,0.3,0.47,0.2,L,5/10
1336,LADY MACBETH,"Led you to Duncan. O, these flaws, and starts",0.43,0.3,0.46,0.2,L,5/10
1337,LADY MACBETH,"A woman’s story at a winter’s fire,",0.43,0.3,0.46,0.2,L,5/10
1338,LADY MACBETH,Authoris’d by her grandam. Shame itself!,0.43,0.45,0.46,0.2,L,5/10
1339,LADY MACBETH,"Why do you make such faces? When all’s done,",0.43,0.5,0.46,0.2,L,5/10
1340,LADY MACBETH,You look but on a stool.,0.43,0.3,0.46,0.2,L,5/10
1341,MACBETH,"Pr’ythee, see there!",0.43,0.45,0.46,0.7,L,5/10
1342,MACBETH,Behold! look! lo! how say you?,0.43,0.95,0.46,0.2,L,5/10
1343,MACBETH,"Why, what care I? If thou canst nod, speak too.—",0.43,0.5,0.46,0.2,L,5/10
1344,MACBETH,If charnel houses and our graves must send,0.43,0.3,0.46,0.2,L,5/10
1345,MACBETH,"Those that we bury back, our monuments",0.43,0.3,0.46,0.2,L,5/10
1346,MACBETH,Shall be the maws of kites.,0.43,0.3,0.46,0.2,L,5/10
1347,LADY MACBETH,"What, quite unmann’d in folly?",0.43,0.5,0.46,0.7,L,5/10
1348,MACBETH,"If I stand here, I saw him.",0.43,0.3,0.46,0.7,L,5/10
1349,LADY MACBETH,"Fie, for shame!",0.43,0.45,0.46,0.7,L,5/10
1350,MACBETH,"Blood hath been shed ere now, i’ th’ olden time,",0.53,0.3,0.46,0.7,L,4/10
1351,MACBETH,Ere humane statute purg’d the gentle weal;,0.43,0.3,0.46,0.2,L,5/10
1352,MACBETH,"Ay, and since too, murders have been perform’d",0.53,0.3,0.46,0.2,L,4/10
1353,MACBETH,"Too terrible for the ear: the time has been,",0.43,0.3,0.46,0.2,L,5/10
1354,MACBETH,"That, when the brains were out, the man would die,",0.43,0.3,0.46,0.2,L,5/10
1355,MACBETH,"And there an end; but now they rise again,",0.43,0.3,0.46,0.2,L,5/10
1356,MACBETH,"With twenty mortal murders on their crowns,",0.53,0.3,0.46,0.2,L,4/10
1357,MACBETH,And push us from our stools. This is more strange,0.43,0.3,0.46,0.2,L,5/10
1358,MACBETH,Than such a murder is.,0.54,0.3,0.46,0.2,L,4/10
1359,LADY MACBETH,"My worthy lord,",0.44,0.3,0.46,0.7,L,5/10
1360,LADY MACBETH,Your noble friends do lack you.,0.44,0.3,0.46,0.2,L,5/10
1361,MACBETH,I do forget.—,0.44,0.3,0.45,0.7,L,5/10
1362,MACBETH,"Do not muse at me, my most worthy friends.",0.44,0.3,0.45,0.2,L,5/10
1363,MACBETH,"I have a strange infirmity, which is nothing",0.44,0.3,0.45,0.2,L,5/10
1364,MACBETH,"To those that know me. Come, love and health to all;",0.44,0.3,0.45,0.2,L,5/10
1365,MACBETH,"Then I’ll sit down.—Give me some wine, fill full.—",0.44,0.3,0.45,0.2,L,5/10
1366,MACBETH,"I drink to the general joy o’ th’ whole table,",0.44,0.3,0.45,0.2,L,5/10
1367,MACBETH,"And to our dear friend Banquo, whom we miss:",0.44,0.3,0.45,0.2,L,5/10
1368,MACBETH,Would he were here.,0.44,0.3,0.45,0.2,L,5/10
1369,MACBETH,Ghost rises again.,0.44,0.3,0.45,0.2,L,5/10
1370,MACBETH,"To all, and him, we thirst,",0.44,0.3,0.45,0.2,L,5/10
1371,MACBETH,And all to all.,0.44,0.3,0.45,0.2,L,5/10
1372,LORDS,"Our duties, and the pledge.",0.44,0.3,0.45,0.7,L,5/10
1373,MACBETH,Avaunt! and quit my sight! let the earth hide thee!,0.44,0.75,0.45,0.7,L,5/10
1374,MACBETH,"Thy bones are marrowless, thy blood is cold;",0.54,0.3,0.45,0.2,L,4/10
1375,MACBETH,Thou hast no speculation in those eyes,0.44,0.3,0.45,0.2,L,5/10
1376,MACBETH,Which thou dost glare with!,0.44,0.45,0.45,0.2,L,5/10
1377,LADY MACBETH,"Think of this, good peers,",0.44,0.3,0.45,0.7,L,5/10
1378,LADY MACBETH,"But as a thing of custom: ’tis no other,",0.44,0.3,0.45,0.2,L,5/10
1379,LADY MACBETH,Only it spoils the pleasure of the time.,0.44,0.3,0.45,0.2,L,5/10
1380,MACBETH,"What man dare, I dare:",0.44,0.3,0.45,0.7,L,5/10
1381,MACBETH,"Approach thou like the rugged Russian bear,",0.44,0.3,0.45,0.2,L,5/10
1382,MACBETH,"The arm’d rhinoceros, or th’ Hyrcan tiger;",0.44,0.3,0.45,0.2,L,5/10
1383,MACBETH,"Take any shape but that, and my firm nerves",0.44,0.3,0.45,0.2,L,5/10
1384,MACBETH,"Shall never tremble: or be alive again,",0.44,0.3,0.45,0.2,L,5/10
1385,MACBETH,And dare me to the desert with thy sword;,0.44,0.3,0.45,0.2,L,5/10
1386,MACBETH,"If trembling I inhabit then, protest me",0.44,0.3,0.44,0.2,L,5/10
1387,MACBETH,"The baby of a girl. Hence, horrible shadow!",0.44,0.45,0.44,0.2,L,5/10
1388,MACBETH,"Unreal mock’ry, hence!",0.44,0.45,0.44,0.2,L,5/10
1389,MACBETH,"Why, so;—being gone,",0.45,0.3,0.44,0.2,L,5/10
1390,MACBETH,"I am a man again.—Pray you, sit still.",0.45,0.3,0.44,0.2,L,5/10
1391,LADY MACBETH,"You have displaced the mirth, broke the good meeting",0.45,0.3,0.44,0.7,L,5/10
1392,LADY MACBETH,With most admir’d disorder.,0.45,0.3,0.44,0.2,L,5/10
1393,MACBETH,"Can such things be,",0.45,0.3,0.44,0.7,L,5/10
1394,MACBETH,"And overcome us like a summer’s cloud,",0.45,0.3,0.44,0.2,L,5/10
1395,MACBETH,Without our special wonder? You make me strange,0.45,0.5,0.44,0.2,L,5/10
1396,MACBETH,"Even to the disposition that I owe,",0.45,0.3,0.44,0.2,L,5/10
1397,MACBETH,"When now I think you can behold such sights,",0.45,0.3,0.44,0.2,L,5/10
1398,MACBETH,"And keep the natural ruby of your cheeks,",0.45,0.3,0.44,0.2,L,5/10
1399,MACBETH,When mine are blanch’d with fear.,0.45,0.3,0.44,0.2,L,5/10
1400,ROSS,"What sights, my lord?",0.45,0.5,0.44,0.7,L,5/10
1401,LADY MACBETH,"I pray you, speak not; he grows worse and worse;",0.45,0.3,0.44,0.7,L,5/10
1402,LADY MACBETH,"Question enrages him. At once, good night:—",0.45,0.3,0.44,0.2,L,5/10
1403,LADY MACBETH,"Stand not upon the order of your going,",0.45,0.3,0.44,0.2,L,5/10
1404,LADY MACBETH,But go at once.,0.45,0.3,0.44,0.2,L,5/10
1405,LENNOX,Good night; and better health,0.45,0.3,0.44,0.7,L,5/10
1406,LENNOX,Attend his Majesty!,0.45,0.45,0.44,0.2,L,5/10
1407,LADY MACBETH,A kind good night to all!,0.45,0.45,0.44,0.7,L,5/10
1408,MACBETH,"It will have blood, they say, blood will have blood.",0.55,0.3,0.44,0.7,L,4/10
1409,MACBETH,"Stones have been known to move, and trees to speak;",0.45,0.3,0.44,0.2,L,5/10
1410,MACBETH,"Augurs, and understood relations, have",0.45,0.3,0.44,0.2,L,5/10
1411,MACBETH,"By magot-pies, and choughs, and rooks, brought forth",0.45,0.3,0.43,0.2,L,5/10
1412,MACBETH,The secret’st man of blood.—What is the night?,0.55,0.5,0.43,0.2,L,4/10
1413,LADY MACBETH,"Almost at odds with morning, which is which.",0.45,0.3,0.43,0.7,L,5/10
1414,MACBETH,"How say’st thou, that Macduff denies his person",0.45,0.3,0.43,0.7,L,5/10
1415,MACBETH,At our great bidding?,0.45,0.5,0.43,0.2,L,5/10
1416,LADY MACBETH,"Did you send to him, sir?",0.45,0.5,0.43,0.7,L,5/10
1417,MACBETH,I hear it by the way; but I will send.,0.45,0.3,0.43,0.7,L,5/10
1418,MACBETH,There’s not a one of them but in his house,0.45,0.3,0.43,0.2,L,5/10
1419,MACBETH,I keep a servant fee’d. I will tomorrow,0.45,0.3,0.43,0.2,L,5/10
1420,MACBETH,"More shall they speak; for now I am bent to know,",0.45,0.3,0.43,0.2,L,5/10
1421,MACBETH,"By the worst means, the worst. For mine own good,",0.46,0.3,0.43,0.2,L,5/10
1422,MACBETH,All causes shall give way: I am in blood,0.56,0.3,0.43,0.2,L,4/10
1423,MACBETH,"Stepp’d in so far that, should I wade no more,",0.46,0.3,0.43,0.2,L,5/10
1424,MACBETH,Returning were as tedious as go o’er.,0.46,0.3,0.43,0.2,L,5/10
1425,MACBETH,"Strange things I have in head, that will to hand,",0.46,0.3,0.43,0.2,L,5/10
1426,MACBETH,Which must be acted ere they may be scann’d.,0.46,0.3,0.43,0.2,L,5/10
1427,LADY MACBETH,"You lack the season of all natures, sleep.",0.46,0.3,0.43,0.7,L,5/10
1428,MACBETH,"Come, we’ll to sleep. My strange and self-abuse",0.46,0.3,0.43,0.7,L,5/10
1429,MACBETH,Is the initiate fear that wants hard use.,0.46,0.3,0.43,0.2,L,5/10
1430,MACBETH,We are yet but young in deed.,0.46,0.3,0.43,0.2,L,5/10
1431,SCENE V,The heath.,0.46,0.3,0.43,0.7,L,5/10
1432,SCENE V,Thunder. Enter the three Witches meeting Hecate.,0.46,0.3,0.43,0.2,L,5/10
1433,FIRST WITCH,"Why, how now, Hecate? you look angerly.",0.46,0.5,0.43,0.7,L,5/10
1434,HECATE,"Have I not reason, beldams as you are,",0.46,0.3,0.43,0.7,L,5/10
1435,HECATE,Saucy and overbold? How did you dare,0.46,0.5,0.43,0.2,L,5/10
1436,HECATE,To trade and traffic with Macbeth,0.46,0.3,0.42,0.2,L,5/10
1437,HECATE,In riddles and affairs of death;,0.56,0.3,0.42,0.2,L,4/10
1438,HECATE,"And I, the mistress of your charms,",0.46,0.3,0.42,0.2,L,5/10
1439,HECATE,"The close contriver of all harms,",0.46,0.3,0.42,0.2,L,5/10
1440,HECATE,"Was never call’d to bear my part,",0.46,0.3,0.42,0.2,L,5/10
1441,HECATE,Or show the glory of our art?,0.46,0.5,0.42,0.2,L,5/10
1442,HECATE,"And, which is worse, all you have done",0.46,0.3,0.42,0.2,L,5/10
1443,HECATE,"Hath been but for a wayward son,",0.46,0.3,0.42,0.2,L,5/10
1444,HECATE,"Spiteful and wrathful; who, as others do,",0.46,0.3,0.42,0.2,L,5/10
1445,HECATE,"Loves for his own ends, not for you.",0.46,0.3,0.42,0.2,L,5/10
1446,HECATE,"But make amends now: get you gone,",0.46,0.3,0.42,0.2,L,5/10
1447,HECATE,And at the pit of Acheron,0.46,0.3,0.42,0.2,L,5/10
1448,HECATE,Meet me i’ th’ morning: thither he,0.46,0.3,0.42,0.2,L,5/10
1449,HECATE,Will come to know his destiny.,0.46,0.3,0.42,0.2,L,5/10
1450,HECATE,"Your vessels and your spells provide,",0.46,0.3,0.42,0.2,L,5/10
1451,HECATE,"Your charms, and everything beside.",0.46,0.3,0.42,0.2,L,5/10
1452,HECATE,I am for th’ air; this night I’ll spend,0.47,0.3,0.42,0.2,L,5/10
1453,HECATE,Unto a dismal and a fatal end.,0.47,0.3,0.42,0.2,L,5/10
1454,HECATE,Great business must be wrought ere noon.,0.47,0.3,0.42,0.2,L,5/10
1455,HECATE,Upon the corner of the moon,0.47,0.3,0.42,0.2,L,5/10
1456,HECATE,There hangs a vap’rous drop profound;,0.47,0.3,0.42,0.2,L,5/10
1457,HECATE,I’ll catch it ere it come to ground:,0.47,0.3,0.42,0.2,L,5/10
1458,HECATE,"And that, distill’d by magic sleights,",0.47,0.3,0.42,0.2,L,5/10
1459,HECATE,"Shall raise such artificial sprites,",0.47,0.3,0.42,0.2,L,5/10
1460,HECATE,"As, by the strength of their illusion,",0.47,0.3,0.42,0.2,L,5/10
1461,HECATE,Shall draw him on to his confusion.,0.47,0.3,0.41,0.2,L,5/10
1462,HECATE,"He shall spurn fate, scorn death, and bear",0.57,0.3,0.41,0.2,L,4/10
1463,HECATE,"His hopes ’bove wisdom, grace, and fear.",0.47,0.3,0.41,0.2,L,5/10
1464,HECATE,"And you all know, security",0.47,0.3,0.41,0.2,L,5/10
1465,HECATE,Is mortals’ chiefest enemy.,0.47,0.3,0.41,0.2,L,5/10
1466,HECATE,"Hark! I am call’d; my little spirit, see,",0.47,0.45,0.41,0.2,L,5/10
1467,HECATE,Sits in a foggy cloud and stays for me.,0.47,0.3,0.41,0.2,L,5/10
1468,FIRST WITCH,"Come, let’s make haste; she’ll soon be back again.",0.47,0.3,0.41,0.7,L,5/10
1469,SCENE VI,Forres. A Room in the Palace.,0.47,0.3,0.41,0.7,L,5/10
1470,SCENE VI,Enter Lennox and another Lord.,0.47,0.3,0.41,0.2,L,5/10
1471,LENNOX,"My former speeches have but hit your thoughts,",0.47,0.3,0.41,0.7,L,5/10
1472,LENNOX,"Which can interpret farther: only, I say,",0.47,0.3,0.41,0.2,L,5/10
1473,LENNOX,Thing’s have been strangely borne. The gracious Duncan,0.47,0.3,0.41,0.2,L,5/10
1474,LENNOX,"Was pitied of Macbeth:—marry, he was dead:—",0.47,0.3,0.41,0.2,L,5/10
1475,LENNOX,And the right valiant Banquo walk’d too late;,0.47,0.3,0.41,0.2,L,5/10
1476,LENNOX,"Whom, you may say, if’t please you, Fleance kill’d,",0.57,0.3,0.41,0.2,L,4/10
1477,LENNOX,For Fleance fled. Men must not walk too late.,0.47,0.3,0.41,0.2,L,5/10
1478,LENNOX,"Who cannot want the thought, how monstrous",0.47,0.3,0.41,0.2,L,5/10
1479,LENNOX,It was for Malcolm and for Donalbain,0.47,0.3,0.41,0.2,L,5/10
1480,LENNOX,To kill their gracious father? damned fact!,0.57,0.65,0.41,0.2,L,4/10
1481,LENNOX,"How it did grieve Macbeth! did he not straight,",0.47,0.45,0.41,0.2,L,5/10
1482,LENNOX,"In pious rage, the two delinquents tear",0.47,0.3,0.41,0.2,L,5/10
1483,LENNOX,That were the slaves of drink and thralls of sleep?,0.48,0.5,0.41,0.2,L,5/10
1484,LENNOX,"Was not that nobly done? Ay, and wisely too;",0.48,0.5,0.41,0.2,L,5/10
1485,LENNOX,"For ’twould have anger’d any heart alive,",0.48,0.3,0.41,0.2,L,5/10
1486,LENNOX,"To hear the men deny’t. So that, I say,",0.48,0.3,0.4,0.2,L,5/10
1487,LENNOX,"He has borne all things well: and I do think,",0.48,0.3,0.4,0.2,L,5/10
1488,LENNOX,That had he Duncan’s sons under his key,0.48,0.3,0.4,0.2,L,5/10
1489,LENNOX,What ’twere to kill a father; so should Fleance.,0.58,0.3,0.4,0.2,L,4/10
1490,LENNOX,"But, peace!—for from broad words, and ’cause he fail’d",0.48,0.45,0.4,0.2,L,5/10
1491,LENNOX,"His presence at the tyrant’s feast, I hear,",0.48,0.3,0.4,0.2,L,5/10
1492,LENNOX,"Macduff lives in disgrace. Sir, can you tell",0.48,0.3,0.4,0.2,L,5/10
1493,LENNOX,Where he bestows himself?,0.48,0.5,0.4,0.2,L,5/10
1494,LORD,"The son of Duncan,",0.48,0.3,0.4,0.7,L,5/10
1495,LORD,"From whom this tyrant holds the due of birth,",0.48,0.3,0.4,0.2,L,5/10
1496,LORD,Lives in the English court and is receiv’d,0.48,0.3,0.4,0.2,L,5/10
1497,LORD,Of the most pious Edward with such grace,0.48,0.3,0.4,0.2,L,5/10
1498,LORD,That the malevolence of fortune nothing,0.48,0.3,0.4,0.2,L,5/10
1499,LORD,Takes from his high respect. Thither Macduff,0.48,0.3,0.4,0.2,L,5/10
1500,LORD,"Is gone to pray the holy king, upon his aid",0.48,0.3,0.4,0.2,L,5/10
1501,LORD,"To wake Northumberland, and warlike Siward",0.48,0.3,0.4,0.2,L,5/10
1502,LORD,"That, by the help of these (with Him above",0.48,0.3,0.4,0.2,L,5/10
1503,LORD,"To ratify the work), we may again",0.48,0.3,0.4,0.2,L,5/10
1504,LORD,"Give to our tables meat, sleep to our nights;",0.48,0.3,0.4,0.2,L,5/10
1505,LORD,"Free from our feasts and banquets bloody knives,",0.58,0.3,0.4,0.2,L,4/10
1506,LORD,"Do faithful homage, and receive free honours,",0.48,0.3,0.4,0.2,L,5/10
1507,LORD,All which we pine for now. And this report,0.48,0.3,0.4,0.2,L,5/10
1508,LORD,Hath so exasperate the King that he,0.48,0.3,0.4,0.2,L,5/10
1509,LORD,Prepares for some attempt of war.,0.48,0.3,0.4,0.2,L,5/10
1510,LENNOX,Sent he to Macduff?,0.48,0.5,0.4,0.7,L,5/10
1511,LORD,"He did: and with an absolute “Sir, not I,”",0.48,0.3,0.39,0.7,L,5/10
1512,LORD,"The cloudy messenger turns me his back,",0.48,0.3,0.39,0.2,L,5/10
1513,LORD,"And hums, as who should say, “You’ll rue the time",0.48,0.3,0.39,0.2,L,5/10
1514,LORD,That clogs me with this answer.”,0.49,0.3,0.39,0.2,L,5/10
1515,LENNOX,And that well might,0.49,0.3,0.39,0.7,L,5/10
1516,LENNOX,"Advise him to a caution, t’ hold what distance",0.49,0.3,0.39,0.2,L,5/10
1517,LENNOX,His wisdom can provide. Some holy angel,0.49,0.3,0.39,0.2,L,5/10
1518,LENNOX,"Fly to the court of England, and unfold",0.49,0.3,0.39,0.2,L,5/10
1519,LENNOX,"His message ere he come, that a swift blessing",0.49,0.3,0.39,0.2,L,5/10
1520,LENNOX,May soon return to this our suffering country,0.49,0.3,0.39,0.2,L,5/10
1521,LENNOX,Under a hand accurs’d!,0.49,0.45,0.39,0.2,L,5/10
1522,LORD,I’ll send my prayers with him.,0.49,0.3,0.39,0.7,L,5/10
1523,LORD,ACT IV,0.49,0.3,0.39,0.2,L,5/10
1524,SCENE I,"A dark Cave. In the middle, a Cauldron Boiling.",0.49,0.3,0.39,0.7,L,5/10
1525,SCENE I,Thunder. Enter the three Witches.,0.49,0.3,0.39,0.2,L,5/10
1526,FIRST WITCH,Thrice the brinded cat hath mew’d.,0.49,0.3,0.39,0.7,L,5/10
1527,SECOND WITCH,"Thrice, and once the hedge-pig whin’d.",0.49,0.3,0.39,0.7,L,5/10
1528,THIRD WITCH,"Harpier cries:—’Tis time, ’tis time.",0.49,0.3,0.39,0.7,L,5/10
1529,FIRST WITCH,Round about the cauldron go;,0.49,0.3,0.39,0.7,L,5/10
1530,FIRST WITCH,In the poison’d entrails throw.—,0.49,0.3,0.39,0.2,L,5/10
1531,FIRST WITCH,"Toad, that under cold stone",0.49,0.3,0.39,0.2,L,5/10
1532,FIRST WITCH,Days and nights has thirty-one,0.49,0.3,0.39,0.2,L,5/10
1533,FIRST WITCH,"Swelter’d venom sleeping got,",0.49,0.3,0.39,0.2,L,5/10
1534,FIRST WITCH,Boil thou first i’ th’ charmed pot!,0.49,0.45,0.39,0.2,L,5/10
1535,ALL,"Double, double, toil and trouble;",0.49,0.3,0.39,0.7,L,5/10
1536,ALL,"Fire, burn; and cauldron, bubble.",0.49,0.3,0.38,0.2,L,5/10
1537,SECOND WITCH,"Fillet of a fenny snake,",0.49,0.3,0.38,0.7,L,5/10
1538,SECOND WITCH,In the cauldron boil and bake;,0.49,0.3,0.38,0.2,L,5/10
1539,SECOND WITCH,"Eye of newt, and toe of frog,",0.49,0.3,0.38,0.2,L,5/10
1540,SECOND WITCH,"Wool of bat, and tongue of dog,",0.49,0.3,0.38,0.2,L,5/10
1541,SECOND WITCH,"Adder’s fork, and blind-worm’s sting,",0.49,0.3,0.38,0.2,L,5/10
1542,SECOND WITCH,"Lizard’s leg, and howlet’s wing,",0.49,0.3,0.38,0.2,L,5/10
1543,SECOND WITCH,"For a charm of powerful trouble,",0.49,0.3,0.38,0.2,L,5/10
1544,SECOND WITCH,Like a hell-broth boil and bubble.,0.49,0.3,0.38,0.2,L,5/10
1545,ALL,"Double, double, toil and trouble;",0.49,0.3,0.38,0.7,L,5/10
1546,ALL,"Fire, burn; and cauldron, bubble.",0.5,0.3,0.38,0.2,L,5/10
1547,THIRD WITCH,"Scale of dragon, tooth of wolf,",0.5,0.3,0.38,0.7,L,5/10
1548,THIRD WITCH,"Witch’s mummy, maw and gulf",0.5,0.3,0.38,0.2,L,5/10
1549,THIRD WITCH,"Of the ravin’d salt-sea shark,",0.5,0.3,0.38,0.2,L,5/10
1550,THIRD WITCH,"Root of hemlock digg’d i’ th’ dark,",0.5,0.3,0.38,0.2,L,5/10
1551,THIRD WITCH,"Liver of blaspheming Jew,",0.5,0.3,0.38,0.2,L,5/10
1552,THIRD WITCH,"Gall of goat, and slips of yew",0.5,0.3,0.38,0.2,L,5/10
1553,THIRD WITCH,"Sliver’d in the moon’s eclipse,",0.5,0.3,0.38,0.2,L,5/10
1554,THIRD WITCH,"Nose of Turk, and Tartar’s lips,",0.5,0.3,0.38,0.2,L,5/10
1555,THIRD WITCH,Finger of birth-strangled babe,0.5,0.3,0.38,0.2,L,5/10
1556,THIRD WITCH,"Ditch-deliver’d by a drab,",0.5,0.3,0.38,0.2,L,5/10
1557,THIRD WITCH,Make the gruel thick and slab:,0.5,0.3,0.38,0.2,L,5/10
1558,THIRD WITCH,"Add thereto a tiger’s chaudron,",0.5,0.3,0.38,0.2,L,5/10
1559,THIRD WITCH,For th’ ingredients of our cauldron.,0.5,0.3,0.38,0.2,L,5/10
1560,ALL,"Double, double, toil and trouble;",0.5,0.3,0.38,0.7,L,5/10
