BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
1209,NORA,writes in the most scurrilous newspapers; you have told me so yourself.,0.38,0.3,0.52,0.2,L,6/10
1210,NORA,He can do you an unspeakable amount of harm. I am frightened to death,0.48,0.3,0.52,0.2,L,5/10
1211,NORA,of him—,0.38,0.3,0.52,0.2,L,6/10
1212,HELMER,"Ah, I understand; it is recollections of the past that scare you.",0.38,0.3,0.52,0.7,L,6/10
1213,NORA,What do you mean?,0.38,0.5,0.52,0.7,L,6/10
1214,HELMER,Naturally you are thinking of your father.,0.38,0.3,0.52,0.7,L,6/10
1215,NORA,"Yes—yes, of course. Just recall to your mind what these malicious",0.38,0.3,0.52,0.7,L,6/10
1216,NORA,"creatures wrote in the papers about papa, and how horribly they",0.38,0.3,0.52,0.2,L,6/10
1217,NORA,slandered him. I believe they would have procured his dismissal if the,0.38,0.3,0.52,0.2,L,6/10
1218,NORA,"Department had not sent you over to inquire into it, and if you had not",0.38,0.3,0.52,0.2,L,6/10
1219,NORA,been so kindly disposed and helpful to him.,0.38,0.3,0.52,0.2,L,6/10
1220,HELMER,"My little Nora, there is an important difference between your father",0.39,0.3,0.52,0.7,L,6/10
1221,HELMER,and me. Your father’s reputation as a public official was not above,0.39,0.3,0.52,0.2,L,6/10
1222,HELMER,"suspicion. Mine is, and I hope it will continue to be so, as long as I",0.39,0.3,0.52,0.2,L,6/10
1223,HELMER,hold my office.,0.39,0.3,0.52,0.2,L,6/10
1224,NORA,You never can tell what mischief these men may contrive. We ought to be,0.39,0.3,0.52,0.7,L,6/10
1225,NORA,"so well off, so snug and happy here in our peaceful home, and have no",0.39,0.3,0.52,0.2,L,6/10
1226,NORA,"cares—you and I and the children, Torvald! That is why I beg you so",0.39,0.45,0.52,0.2,L,6/10
1227,NORA,earnestly—,0.39,0.3,0.52,0.2,L,6/10
1228,HELMER,And it is just by interceding for him that you make it impossible for,0.39,0.3,0.52,0.7,L,6/10
1229,HELMER,me to keep him. It is already known at the Bank that I mean to dismiss,0.39,0.3,0.52,0.2,L,6/10
1230,HELMER,Krogstad. Is it to get about now that the new manager has changed his,0.39,0.3,0.51,0.2,L,6/10
1231,HELMER,mind at his wife’s bidding—,0.39,0.3,0.51,0.2,L,6/10
1232,NORA,And what if it did?,0.39,0.5,0.51,0.7,L,6/10
1233,HELMER,Of course!—if only this obstinate little person can get her way! Do you,0.39,0.6,0.51,0.7,L,6/10
1234,HELMER,"suppose I am going to make myself ridiculous before my whole staff, to",0.39,0.3,0.51,0.2,L,6/10
1235,HELMER,let people think that I am a man to be swayed by all sorts of outside,0.39,0.3,0.51,0.2,L,6/10
1236,HELMER,"influence? I should very soon feel the consequences of it, I can tell",0.39,0.5,0.51,0.2,L,6/10
1237,HELMER,"you! And besides, there is one thing that makes it quite impossible for",0.39,0.45,0.51,0.2,L,6/10
1238,HELMER,me to have Krogstad in the Bank as long as I am manager.,0.39,0.3,0.51,0.2,L,6/10
1239,NORA,Whatever is that?,0.39,0.5,0.51,0.7,L,6/10
1240,HELMER,"His moral failings I might perhaps have overlooked, if necessary—",0.39,0.3,0.51,0.7,L,6/10
1241,NORA,"Yes, you could—couldn’t you?",0.39,0.5,0.51,0.7,L,6/10
1242,HELMER,"And I hear he is a good worker, too. But I knew him when we were boys.",0.39,0.3,0.51,0.7,L,6/10
1243,HELMER,It was one of those rash friendships that so often prove an incubus in,0.39,0.3,0.51,0.2,L,6/10
1244,HELMER,"afterlife. I may as well tell you plainly, we were once on very",0.39,0.3,0.51,0.2,L,6/10
1245,HELMER,intimate terms with one another. But this tactless fellow lays no,0.39,0.3,0.51,0.2,L,6/10
1246,HELMER,"restraint on himself when other people are present. On the contrary, he",0.39,0.3,0.51,0.2,L,6/10
1247,HELMER,"thinks it gives him the right to adopt a familiar tone with me, and",0.39,0.3,0.51,0.2,L,6/10
1248,HELMER,"every minute it is “I say, Helmer, old fellow!” and that sort of thing.",0.39,0.45,0.51,0.2,L,6/10
1249,HELMER,I assure you it is extremely painful for me. He would make my position,0.39,0.3,0.51,0.2,L,6/10
1250,HELMER,in the Bank intolerable.,0.39,0.3,0.51,0.2,L,6/10
1251,NORA,"Torvald, I don’t believe you mean that.",0.39,0.3,0.51,0.7,L,6/10
1252,HELMER,Don’t you? Why not?,0.4,0.7,0.51,0.7,L,6/10
1253,NORA,Because it is such a narrow-minded way of looking at things.,0.4,0.3,0.51,0.7,L,6/10
1254,HELMER,What are you saying? Narrow-minded? Do you think I am narrow-minded?,0.4,0.9,0.51,0.7,L,6/10
1255,NORA,"No, just the opposite, dear—and it is exactly for that reason.",0.4,0.3,0.5,0.7,L,6/10
1256,HELMER,"It’s the same thing. You say my point of view is narrow-minded, so I",0.4,0.3,0.5,0.7,L,6/10
1257,HELMER,must be so too. Narrow-minded! Very well—I must put an end to this.,0.4,0.45,0.5,0.2,L,6/10
1258,HELMER,_[Goes to the hall door and calls.]_ Helen!,0.4,0.45,0.5,0.2,L,6/10
1259,NORA,What are you going to do?,0.4,0.5,0.5,0.7,L,6/10
1260,HELMER,_[looking among his papers]_. Settle it. _[Enter MAID.]_ Look here;,0.4,0.3,0.5,0.7,L,6/10
1261,HELMER,take this letter and go downstairs with it at once. Find a messenger,0.4,0.3,0.5,0.2,L,6/10
1262,HELMER,"and tell him to deliver it, and be quick. The address is on it, and",0.4,0.3,0.5,0.2,L,6/10
1263,HELMER,here is the money.,0.4,0.3,0.5,0.2,L,6/10
1264,MAID,"Very well, sir. _[Exit with the letter.]_",0.4,0.3,0.5,0.7,L,6/10
1265,HELMER,"_[putting his papers together]_. Now then, little Miss Obstinate.",0.4,0.3,0.5,0.7,L,6/10
1266,NORA,_[breathlessly]_. Torvald—what was that letter?,0.4,0.5,0.5,0.7,L,6/10
1267,HELMER,Krogstad’s dismissal.,0.4,0.3,0.5,0.7,L,6/10
1268,NORA,"Call her back, Torvald! There is still time. Oh Torvald, call her back!",0.4,0.6,0.5,0.7,L,5/10
1269,NORA,Do it for my sake—for your own sake—for the children’s sake! Do you,0.4,0.45,0.5,0.2,L,5/10
1270,NORA,"hear me, Torvald? Call her back! You don’t know what that letter can",0.4,0.65,0.5,0.2,L,5/10
1271,NORA,bring upon us.,0.4,0.3,0.5,0.2,L,5/10
1272,HELMER,It’s too late.,0.4,0.3,0.5,0.7,L,5/10
1273,NORA,"Yes, it’s too late.",0.4,0.3,0.5,0.7,L,5/10
1274,HELMER,"My dear Nora, I can forgive the anxiety you are in, although really it",0.4,0.3,0.5,0.7,L,5/10
1275,HELMER,"is an insult to me. It is, indeed. Isn’t it an insult to think that I",0.4,0.3,0.5,0.2,L,5/10
1276,HELMER,should be afraid of a starving quill-driver’s vengeance? But I forgive,0.4,0.5,0.5,0.2,L,5/10
1277,HELMER,"you nevertheless, because it is such eloquent witness to your great",0.4,0.3,0.5,0.2,L,5/10
1278,HELMER,"love for me. _[Takes her in his arms.]_ And that is as it should be, my",0.4,0.3,0.5,0.2,L,5/10
1279,HELMER,"own darling Nora. Come what will, you may be sure I shall have both",0.4,0.3,0.5,0.2,L,5/10
1280,HELMER,courage and strength if they be needed. You will see I am man enough to,0.4,0.3,0.5,0.2,L,5/10
1281,HELMER,take everything upon myself.,0.4,0.3,0.49,0.2,L,5/10
1282,NORA,_[in a horror-stricken voice]_. What do you mean by that?,0.4,0.5,0.49,0.7,L,5/10
1283,HELMER,"Everything, I say—",0.4,0.3,0.49,0.7,L,5/10
1284,NORA,_[recovering herself]_. You will never have to do that.,0.41,0.3,0.49,0.7,L,5/10
1285,HELMER,"That’s right. Well, we will share it, Nora, as man and wife should.",0.41,0.3,0.49,0.7,L,5/10
1286,HELMER,That is how it shall be. _[Caressing her.]_ Are you content now? There!,0.41,0.65,0.49,0.2,L,5/10
1287,HELMER,There!—not these frightened dove’s eyes! The whole thing is only the,0.41,0.6,0.49,0.2,L,5/10
1288,HELMER,"wildest fancy!—Now, you must go and play through the Tarantella and",0.41,0.45,0.49,0.2,L,5/10
1289,HELMER,practise with your tambourine. I shall go into the inner office and,0.41,0.3,0.49,0.2,L,5/10
1290,HELMER,"shut the door, and I shall hear nothing; you can make as much noise as",0.41,0.3,0.49,0.2,L,5/10
1291,HELMER,"you please. _[Turns back at the door.]_ And when Rank comes, tell him",0.41,0.3,0.49,0.2,L,5/10
1292,HELMER,"where he will find me. _[Nods to her, takes his papers and goes into",0.41,0.3,0.49,0.2,L,5/10
1293,HELMER,"his room, and shuts the door after him.]_",0.41,0.3,0.49,0.2,L,5/10
1294,NORA,"_[bewildered with anxiety, stands as if rooted to the spot, and",0.41,0.3,0.49,0.7,L,5/10
1295,NORA,whispers]_. He was capable of doing it. He will do it. He will do it in,0.41,0.3,0.49,0.2,L,5/10
1296,NORA,"spite of everything.—No, not that! Never, never! Anything rather than",0.41,0.6,0.49,0.2,L,5/10
1297,NORA,"that! Oh, for some help, some way out of it! _[The door-bell rings.]_",0.41,0.6,0.49,0.2,L,5/10
1298,NORA,"Doctor Rank! Anything rather than that—anything, whatever it is! _[She",0.41,0.6,0.49,0.2,L,5/10
1299,NORA,"puts her hands over her face, pulls herself together, goes to the door",0.41,0.3,0.49,0.2,L,5/10
1300,NORA,"and opens it. RANK is standing without, hanging up his coat. During the",0.41,0.3,0.49,0.2,L,5/10
1301,NORA,following dialogue it begins to grow dark.]_,0.41,0.3,0.49,0.2,L,5/10
1302,NORA,"Good day, Doctor Rank. I knew your ring. But you mustn’t go in to",0.41,0.3,0.49,0.2,L,5/10
1303,NORA,Torvald now; I think he is busy with something.,0.41,0.3,0.49,0.2,L,5/10
1304,RANK,And you?,0.41,0.5,0.49,0.7,L,5/10
1305,NORA,"_[brings him in and shuts the door after him]_. Oh, you know very well",0.41,0.3,0.49,0.7,L,5/10
1306,NORA,I always have time for you.,0.41,0.3,0.48,0.2,L,5/10
1307,RANK,Thank you. I shall make use of as much of it as I can.,0.41,0.3,0.48,0.7,L,5/10
1308,NORA,What do you mean by that? As much of it as you can?,0.41,0.7,0.48,0.7,L,5/10
1309,RANK,"Well, does that alarm you?",0.41,0.5,0.48,0.7,L,5/10
1310,NORA,It was such a strange way of putting it. Is anything likely to happen?,0.41,0.5,0.48,0.7,L,5/10
1311,RANK,Nothing but what I have long been prepared for. But I certainly didn’t,0.41,0.3,0.48,0.7,L,5/10
1312,RANK,expect it to happen so soon.,0.41,0.3,0.48,0.2,L,5/10
1313,NORA,"_[gripping him by the arm]_. What have you found out? Doctor Rank, you",0.41,0.5,0.48,0.7,L,5/10
1314,NORA,must tell me.,0.41,0.3,0.48,0.2,L,5/10
1315,RANK,_[sitting down by the stove]_. It is all up with me. And it can’t be,0.41,0.3,0.48,0.7,L,5/10
1316,RANK,helped.,0.42,0.3,0.48,0.2,L,5/10
1317,NORA,_[with a sigh of relief]_. Is it about yourself?,0.42,0.5,0.48,0.7,L,5/10
1318,RANK,Who else? It is no use lying to one’s self. I am the most wretched of,0.42,0.5,0.48,0.7,L,5/10
1319,RANK,"all my patients, Mrs Helmer. Lately I have been taking stock of my",0.42,0.3,0.48,0.2,L,5/10
1320,RANK,internal economy. Bankrupt! Probably within a month I shall lie rotting,0.42,0.45,0.48,0.2,L,5/10
1321,RANK,in the churchyard.,0.42,0.3,0.48,0.2,L,5/10
1322,NORA,What an ugly thing to say!,0.42,0.45,0.48,0.7,L,5/10
1323,RANK,"The thing itself is cursedly ugly, and the worst of it is that I shall",0.52,0.3,0.48,0.7,L,4/10
1324,RANK,have to face so much more that is ugly before that. I shall only make,0.42,0.3,0.48,0.2,L,5/10
1325,RANK,"one more examination of myself; when I have done that, I shall know",0.42,0.3,0.48,0.2,L,5/10
1326,RANK,pretty certainly when it will be that the horrors of dissolution will,0.42,0.3,0.48,0.2,L,5/10
1327,RANK,begin. There is something I want to tell you. Helmer’s refined nature,0.42,0.3,0.48,0.2,L,5/10
1328,RANK,gives him an unconquerable disgust at everything that is ugly; I won’t,0.42,0.3,0.48,0.2,L,5/10
1329,RANK,have him in my sick-room.,0.42,0.3,0.48,0.2,L,5/10
1330,NORA,"Oh, but, Doctor Rank—",0.42,0.3,0.48,0.7,L,5/10
1331,RANK,I won’t have him there. Not on any account. I bar my door to him. As,0.42,0.3,0.47,0.7,L,5/10
1332,RANK,"soon as I am quite certain that the worst has come, I shall send you my",0.42,0.3,0.47,0.2,L,5/10
1333,RANK,"card with a black cross on it, and then you will know that the",0.42,0.3,0.47,0.2,L,5/10
1334,RANK,loathsome end has begun.,0.42,0.3,0.47,0.2,L,5/10
1335,NORA,You are quite absurd today. And I wanted you so much to be in a really,0.42,0.3,0.47,0.7,L,5/10
1336,NORA,good humour.,0.42,0.3,0.47,0.2,L,5/10
1337,RANK,With death stalking beside me?—To have to pay this penalty for another,0.52,0.5,0.47,0.7,L,4/10
1338,RANK,"man’s sin? Is there any justice in that? And in every single family, in",0.42,0.7,0.47,0.2,L,5/10
1339,RANK,"one way or another, some such inexorable retribution is being exacted—",0.42,0.3,0.47,0.2,L,5/10
1340,NORA,_[putting her hands over her ears]_. Rubbish! Do talk of something,0.42,0.45,0.47,0.7,L,5/10
1341,NORA,cheerful.,0.42,0.3,0.47,0.2,L,5/10
1342,RANK,"Oh, it’s a mere laughing matter, the whole thing. My poor innocent",0.42,0.3,0.47,0.7,L,5/10
1343,RANK,spine has to suffer for my father’s youthful amusements.,0.42,0.3,0.47,0.2,L,5/10
1344,NORA,_[sitting at the table on the left]_. I suppose you mean that he was,0.42,0.3,0.47,0.7,L,5/10
1345,NORA,"too partial to asparagus and pate de foie gras, don’t you?",0.42,0.5,0.47,0.2,L,5/10
1346,RANK,"Yes, and to truffles.",0.42,0.3,0.47,0.7,L,5/10
1347,NORA,"Truffles, yes. And oysters too, I suppose?",0.43,0.5,0.47,0.7,L,5/10
1348,RANK,"Oysters, of course, that goes without saying.",0.43,0.3,0.47,0.7,L,5/10
1349,NORA,And heaps of port and champagne. It is sad that all these nice things,0.43,0.3,0.47,0.7,L,5/10
1350,NORA,should take their revenge on our bones.,0.53,0.3,0.47,0.2,L,4/10
1351,RANK,Especially that they should revenge themselves on the unlucky bones of,0.53,0.3,0.47,0.7,L,4/10
1352,RANK,those who have not had the satisfaction of enjoying them.,0.43,0.3,0.47,0.2,L,5/10
1353,NORA,"Yes, that’s the saddest part of it all.",0.43,0.3,0.47,0.7,L,5/10
1354,RANK,_[with a searching look at her]_. Hm!—,0.43,0.45,0.47,0.7,L,5/10
1355,NORA,_[after a short pause]_. Why did you smile?,0.43,0.5,0.47,0.7,L,5/10
1356,RANK,"No, it was you that laughed.",0.43,0.3,0.47,0.7,L,5/10
1357,NORA,"No, it was you that smiled, Doctor Rank!",0.43,0.45,0.46,0.7,L,5/10
1358,RANK,_[rising]_. You are a greater rascal than I thought.,0.43,0.3,0.46,0.7,L,5/10
1359,NORA,I am in a silly mood today.,0.43,0.3,0.46,0.7,L,5/10
1360,RANK,So it seems.,0.43,0.3,0.46,0.7,L,5/10
1361,NORA,"_[putting her hands on his shoulders]_. Dear, dear Doctor Rank, death",0.53,0.3,0.46,0.7,L,4/10
1362,NORA,mustn’t take you away from Torvald and me.,0.43,0.3,0.46,0.2,L,5/10
1363,RANK,It is a loss you would easily recover from. Those who are gone are soon,0.43,0.3,0.46,0.7,L,5/10
1364,RANK,forgotten.,0.43,0.3,0.46,0.2,L,5/10
1365,NORA,_[looking at him anxiously]_. Do you believe that?,0.43,0.5,0.46,0.7,L,5/10
1366,RANK,"People form new ties, and then—",0.43,0.3,0.46,0.7,L,5/10
1367,NORA,Who will form new ties?,0.43,0.5,0.46,0.7,L,5/10
1368,RANK,"Both you and Helmer, when I am gone. You yourself are already on the",0.43,0.3,0.46,0.7,L,5/10
1369,RANK,"high road to it, I think. What did that Mrs Linde want here last night?",0.43,0.5,0.46,0.2,L,5/10
1370,NORA,Oho!—you don’t mean to say you are jealous of poor Christine?,0.43,0.65,0.46,0.7,L,5/10
1371,RANK,"Yes, I am. She will be my successor in this house. When I am done for,",0.43,0.3,0.46,0.7,L,5/10
1372,RANK,this woman will—,0.43,0.3,0.46,0.2,L,5/10
1373,NORA,Hush! don’t speak so loud. She is in that room.,0.43,0.45,0.46,0.7,L,5/10
1374,RANK,"Today again. There, you see.",0.43,0.3,0.46,0.7,L,5/10
1375,NORA,"She has only come to sew my dress for me. Bless my soul, how",0.43,0.3,0.46,0.7,L,5/10
1376,NORA,"unreasonable you are! _[Sits down on the sofa.]_ Be nice now, Doctor",0.43,0.45,0.46,0.2,L,5/10
1377,NORA,"Rank, and tomorrow you will see how beautifully I shall dance, and you",0.43,0.3,0.46,0.2,L,5/10
1378,NORA,"can imagine I am doing it all for you—and for Torvald too, of course.",0.43,0.3,0.46,0.2,L,5/10
1379,NORA,"_[Takes various things out of the box.]_ Doctor Rank, come and sit down",0.44,0.3,0.46,0.2,L,5/10
1380,NORA,"here, and I will show you something.",0.44,0.3,0.46,0.2,L,5/10
1381,RANK,_[sitting down]_. What is it?,0.44,0.5,0.46,0.7,L,5/10
1382,NORA,Just look at those!,0.44,0.45,0.45,0.7,L,5/10
1383,RANK,Silk stockings.,0.44,0.3,0.45,0.7,L,5/10
1384,NORA,"Flesh-coloured. Aren’t they lovely? It is so dark here now, but",0.44,0.5,0.45,0.7,L,5/10
1385,NORA,"tomorrow—. No, no, no! you must only look at the feet. Oh well, you may",0.44,0.45,0.45,0.2,L,5/10
1386,NORA,have leave to look at the legs too.,0.44,0.3,0.45,0.2,L,5/10
1387,RANK,Hm!—,0.44,0.45,0.45,0.7,L,5/10
1388,NORA,Why are you looking so critical? Don’t you think they will fit me?,0.44,0.7,0.45,0.7,L,5/10
1389,RANK,I have no means of forming an opinion about that.,0.44,0.3,0.45,0.7,L,5/10
1390,NORA,_[looks at him for a moment]_. For shame! _[Hits him lightly on the ear,0.44,0.45,0.45,0.7,L,5/10
1391,NORA,with the stockings.]_ That’s to punish you. _[Folds them up again.]_,0.44,0.3,0.45,0.2,L,5/10
1392,RANK,And what other nice things am I to be allowed to see?,0.44,0.5,0.45,0.7,L,5/10
1393,NORA,"Not a single thing more, for being so naughty. _[She looks among the",0.44,0.3,0.45,0.7,L,5/10
1394,NORA,"things, humming to herself.]_",0.44,0.3,0.45,0.2,L,5/10
1395,RANK,"_[after a short silence]_. When I am sitting here, talking to you as",0.44,0.3,0.45,0.7,L,5/10
1396,RANK,"intimately as this, I cannot imagine for a moment what would have",0.44,0.3,0.45,0.2,L,5/10
1397,RANK,become of me if I had never come into this house.,0.44,0.3,0.45,0.2,L,5/10
1398,NORA,_[smiling]_. I believe you do feel thoroughly at home with us.,0.44,0.3,0.45,0.7,L,5/10
1399,RANK,"_[in a lower voice, looking straight in front of him]_. And to be",0.44,0.3,0.45,0.7,L,5/10
1400,RANK,obliged to leave it all—,0.44,0.3,0.45,0.2,L,5/10
1401,NORA,"Nonsense, you are not going to leave it.",0.44,0.3,0.45,0.7,L,5/10
1402,RANK,_[as before]_. And not be able to leave behind one the slightest token,0.44,0.3,0.45,0.7,L,5/10
1403,RANK,"of one’s gratitude, scarcely even a fleeting regret—nothing but an",0.44,0.3,0.45,0.2,L,5/10
1404,RANK,empty place which the first comer can fill as well as any other.,0.44,0.3,0.45,0.2,L,5/10
1405,NORA,And if I asked you now for a—? No!,0.44,0.65,0.45,0.7,L,5/10
1406,RANK,For what?,0.44,0.5,0.45,0.7,L,5/10
1407,NORA,For a big proof of your friendship—,0.44,0.3,0.44,0.7,L,5/10
1408,RANK,"Yes, yes!",0.44,0.45,0.44,0.7,L,5/10
1409,NORA,I mean a tremendously big favour—,0.44,0.3,0.44,0.7,L,5/10
1410,RANK,Would you really make me so happy for once?,0.44,0.5,0.44,0.7,L,5/10
1411,NORA,"Ah, but you don’t know what it is yet.",0.45,0.3,0.44,0.7,L,5/10
1412,RANK,No—but tell me.,0.45,0.3,0.44,0.7,L,5/10
1413,NORA,"I really can’t, Doctor Rank. It is something out of all reason; it",0.45,0.3,0.44,0.7,L,5/10
1414,NORA,"means advice, and help, and a favour—",0.45,0.3,0.44,0.2,L,5/10
1415,RANK,The bigger a thing it is the better. I can’t conceive what it is you,0.45,0.3,0.44,0.7,L,5/10
1416,RANK,mean. Do tell me. Haven’t I your confidence?,0.45,0.5,0.44,0.2,L,5/10
1417,NORA,"More than anyone else. I know you are my truest and best friend, and so",0.45,0.3,0.44,0.7,L,5/10
1418,NORA,"I will tell you what it is. Well, Doctor Rank, it is something you must",0.45,0.3,0.44,0.2,L,5/10
1419,NORA,"help me to prevent. You know how devotedly, how inexpressibly deeply",0.45,0.3,0.44,0.2,L,5/10
1420,NORA,Torvald loves me; he would never for a moment hesitate to give his life,0.45,0.3,0.44,0.2,L,5/10
1421,NORA,for me.,0.45,0.3,0.44,0.2,L,5/10
1422,RANK,_[leaning towards her]_. Nora—do you think he is the only one—?,0.45,0.5,0.44,0.7,L,5/10
1423,NORA,_[with a slight start]_. The only one—?,0.45,0.5,0.44,0.7,L,5/10
1424,RANK,The only one who would gladly give his life for your sake.,0.45,0.3,0.44,0.7,L,5/10
1425,NORA,_[sadly]_. Is that it?,0.45,0.5,0.44,0.7,L,5/10
1426,RANK,"I was determined you should know it before I went away, and there will",0.45,0.3,0.44,0.7,L,5/10
1427,RANK,"never be a better opportunity than this. Now you know it, Nora. And now",0.45,0.3,0.44,0.2,L,5/10
1428,RANK,"you know, too, that you can trust me as you would trust no one else.",0.45,0.3,0.44,0.2,L,5/10
1429,NORA,"_[rises, deliberately and quietly]_. Let me pass.",0.45,0.3,0.44,0.7,L,5/10
1430,RANK,"_[makes room for her to pass him, but sits still]_. Nora!",0.45,0.45,0.44,0.7,L,5/10
1431,NORA,"_[at the hall door]_. Helen, bring in the lamp. _[Goes over to the",0.45,0.3,0.44,0.7,L,5/10
1432,NORA,"stove.]_ Dear Doctor Rank, that was really horrid of you.",0.45,0.3,0.44,0.2,L,5/10
1433,RANK,To have loved you as much as anyone else does? Was that horrid?,0.45,0.7,0.43,0.7,L,5/10
1434,NORA,"No, but to go and tell me so. There was really no need—",0.45,0.3,0.43,0.7,L,5/10
1435,RANK,"What do you mean? Did you know—? _[MAID enters with lamp, puts it down",0.45,0.7,0.43,0.7,L,5/10
1436,RANK,"on the table, and goes out.]_ Nora—Mrs Helmer—tell me, had you any idea",0.45,0.3,0.43,0.2,L,5/10
1437,RANK,of this?,0.45,0.5,0.43,0.2,L,5/10
1438,NORA,"Oh, how do I know whether I had or whether I hadn’t? I really can’t",0.45,0.5,0.43,0.7,L,5/10
1439,NORA,"tell you—To think you could be so clumsy, Doctor Rank! We were getting",0.45,0.45,0.43,0.2,L,5/10
1440,NORA,on so nicely.,0.45,0.3,0.43,0.2,L,5/10
1441,RANK,"Well, at all events you know now that you can command me, body and",0.45,0.3,0.43,0.7,L,5/10
1442,RANK,soul. So won’t you speak out?,0.46,0.5,0.43,0.2,L,5/10
1443,NORA,_[looking at him]_. After what happened?,0.46,0.5,0.43,0.7,L,5/10
1444,RANK,I beg you to let me know what it is.,0.46,0.3,0.43,0.7,L,5/10
1445,NORA,I can’t tell you anything now.,0.46,0.3,0.43,0.7,L,5/10
1446,RANK,"Yes, yes. You mustn’t punish me in that way. Let me have permission to",0.46,0.3,0.43,0.7,L,5/10
1447,RANK,do for you whatever a man may do.,0.46,0.3,0.43,0.2,L,5/10
1448,NORA,"You can do nothing for me now. Besides, I really don’t need any help at",0.46,0.3,0.43,0.7,L,5/10
1449,NORA,all. You will find that the whole thing is merely fancy on my part. It,0.46,0.3,0.43,0.2,L,5/10
1450,NORA,"really is so—of course it is! _[Sits down in the rocking-chair, and",0.46,0.45,0.43,0.2,L,5/10
1451,NORA,"looks at him with a smile.]_ You are a nice sort of man, Doctor",0.46,0.3,0.43,0.2,L,5/10
1452,NORA,"Rank!—don’t you feel ashamed of yourself, now the lamp has come?",0.46,0.65,0.43,0.2,L,5/10
1453,RANK,Not a bit. But perhaps I had better go—for ever?,0.46,0.5,0.43,0.7,L,5/10
1454,NORA,"No, indeed, you shall not. Of course you must come here just as before.",0.46,0.3,0.43,0.7,L,5/10
1455,NORA,You know very well Torvald can’t do without you.,0.46,0.3,0.43,0.2,L,5/10
1456,RANK,"Yes, but you?",0.46,0.5,0.43,0.7,L,5/10
1457,NORA,"Oh, I am always tremendously pleased when you come.",0.46,0.3,0.43,0.7,L,5/10
1458,RANK,"It is just that, that put me on the wrong track. You are a riddle to",0.46,0.3,0.42,0.7,L,5/10
1459,RANK,me. I have often thought that you would almost as soon be in my company,0.46,0.3,0.42,0.2,L,5/10
1460,RANK,as in Helmer’s.,0.46,0.3,0.42,0.2,L,5/10
1461,NORA,"Yes—you see there are some people one loves best, and others whom one",0.46,0.3,0.42,0.7,L,5/10
1462,NORA,would almost always rather have as companions.,0.46,0.3,0.42,0.2,L,5/10
1463,RANK,"Yes, there is something in that.",0.46,0.3,0.42,0.7,L,5/10
1464,NORA,"When I was at home, of course I loved papa best. But I always thought",0.46,0.3,0.42,0.7,L,5/10
1465,NORA,"it tremendous fun if I could steal down into the maids’ room, because",0.46,0.3,0.42,0.2,L,5/10
1466,NORA,"they never moralised at all, and talked to each other about such",0.46,0.3,0.42,0.2,L,5/10
1467,NORA,entertaining things.,0.46,0.3,0.42,0.2,L,5/10
1468,RANK,I see—it is their place I have taken.,0.46,0.3,0.42,0.7,L,5/10
1469,NORA,"_[jumping up and going to him]_. Oh, dear, nice Doctor Rank, I never",0.46,0.3,0.42,0.7,L,5/10
1470,NORA,meant that at all. But surely you can understand that being with,0.46,0.3,0.42,0.2,L,5/10
1471,NORA,Torvald is a little like being with papa—_[Enter MAID from the hall.]_,0.46,0.3,0.42,0.2,L,5/10
1472,MAID,"If you please, ma’am. _[Whispers and hands her a card.]_",0.46,0.3,0.42,0.7,L,5/10
1473,NORA,_[glancing at the card]_. Oh! _[Puts it in her pocket.]_,0.46,0.45,0.42,0.7,L,5/10
1474,RANK,Is there anything wrong?,0.47,0.5,0.42,0.7,L,5/10
1475,NORA,"No, no, not in the least. It is only something—it is my new dress—",0.47,0.3,0.42,0.7,L,5/10
1476,RANK,What? Your dress is lying there.,0.47,0.5,0.42,0.7,L,5/10
1477,NORA,"Oh, yes, that one; but this is another. I ordered it. Torvald mustn’t",0.47,0.3,0.42,0.7,L,5/10
1478,NORA,know about it—,0.47,0.3,0.42,0.2,L,5/10
1479,RANK,Oho! Then that was the great secret.,0.47,0.45,0.42,0.7,L,5/10
1480,NORA,Of course. Just go in to him; he is sitting in the inner room. Keep him,0.47,0.3,0.42,0.7,L,5/10
1481,NORA,as long as—,0.47,0.3,0.42,0.2,L,5/10
1482,RANK,Make your mind easy; I won’t let him escape.,0.47,0.3,0.42,0.7,L,5/10
1483,RANK,_[Goes into HELMER’S room.]_,0.47,0.3,0.41,0.2,L,5/10
1484,NORA,_[to the MAID]_. And he is standing waiting in the kitchen?,0.47,0.5,0.41,0.7,L,5/10
1485,MAID,Yes; he came up the back stairs.,0.47,0.3,0.41,0.7,L,5/10
1486,NORA,But didn’t you tell him no one was in?,0.47,0.5,0.41,0.7,L,5/10
1487,MAID,"Yes, but it was no good.",0.47,0.3,0.41,0.7,L,5/10
1488,NORA,He won’t go away?,0.47,0.5,0.41,0.7,L,5/10
1489,MAID,"No; he says he won’t until he has seen you, ma’am.",0.47,0.3,0.41,0.7,L,5/10
1490,NORA,"Well, let him come in—but quietly. Helen, you mustn’t say anything",0.47,0.3,0.41,0.7,L,5/10
1491,NORA,about it to anyone. It is a surprise for my husband.,0.47,0.3,0.41,0.2,L,5/10
1492,MAID,"Yes, ma’am, I quite understand. _[Exit.]_",0.47,0.3,0.41,0.7,L,5/10
